date R G B H S L Tot Rpc Gpc Bpc Rex Gex Bex nRGd nRBd nGBd
1_15_08_14_13_55 131.19390168818273 129.92276911618669 124.1811489572989 155.21612679716407 12.360440934391706 50.371382771584784 385.29781976166834 0.3401077881287591 0.3375800618112027 0.3223106604872773 8.283885302879842 4.470487586891758 -12.754372889771599 0.0037979378207050074 0.02700871238766687 0.02310082165876013
1_15_08_14_16_55 127.60052879841112 127.56935501489573 126.0081688182721 183.45525777416688 7.991835955957197 49.83297252565412 381.17805263157896 0.33500880226606855 0.3342020407401483 0.33078915699496536 1.6235337636544191 1.5300124131082422 -3.1535461767626614 0.0012313548898363026 0.006071217954838512 0.00478204498517639
1_15_08_15_10_55 126.13552383316782 128.5389443892751 123.73308490566038 168.57554824346306 10.58527331456928 49.54658819634991 378.4075531281033 0.33393163284094035 0.33977912184390324 0.326286762694071 -0.0009816285998013902 7.209280039721946 -7.208298411122145 -0.008722770039015783 0.010890123643712866 0.01955319871810797
1_15_08_15_13_55 124.95425372393247 127.91046474677259 125.3330283018868 179.2410254480105 10.162452993569694 49.4464957065275 378.19774677259187 0.33061906482446224 0.33813311103458016 0.33123342493657715 -3.3349856007944387 5.533647467725919 -2.1986618669314795 -0.01126533044486129 -0.0016704098632982255 0.009521358932376378
1_15_08_15_16_55 124.96274329692154 126.92923435948362 126.36701936444886 189.56621012473292 10.628825917153728 49.40171242479189 378.258997020854 0.33048482752624675 0.3353420527189591 0.3341403491501779 -3.3707671300893742 2.528706057596822 0.8420610724925521 -0.007334295047761865 -0.0063887158390718134 0.000871076354219248
1_15_08_16_10_55 126.48886494538232 127.47224131082423 128.47470804369414 193.66789446193553 9.02475147017257 49.92507418658013 382.4358142999007 0.33100876841720517 0.33267371794234113 0.3363120518741535 -2.969219463753724 -0.019090367428003973 2.988309831181728 -0.002539007954170888 -0.008453683937099154 -0.00597972837394436
1_15_08_16_13_55 127.03323187686196 128.38474826216483 127.48562164846078 189.3711185925409 9.231584310231279 49.99840177580529 382.90360178748756 0.3316111140767107 0.3351509304643058 0.33323745893566314 -1.803906156901688 2.2506429990069514 -0.44673684210526315 -0.005295340313310264 -0.0027162489252042206 0.002522051535606904
1_15_08_16_16_55 129.23370109235353 126.45399602780536 126.74898709036742 198.13247013541456 8.480668340267348 49.98756605720634 382.4366842105263 0.3385478646965514 0.329841425386107 0.3316062411994216 5.26441906653426 -3.0746961271102284 -2.1897229394240316 0.013038595597494589 0.010022091541826244 -0.0030974465764518795
1_15_08_17_10_55 132.8680650446872 131.44530188679246 125.29038927507447 147.73626570636677 11.522759751846511 51.08518478493666 389.6037562065541 0.34069653734374755 0.33777163446969705 0.3215318281865998 9.000438927507448 4.732149453823237 -13.732588381330686 0.004165196129651299 0.02834786224133662 0.02415932593210177
1_15_08_17_13_55 126.99655958291956 128.17573932472692 127.6806037735849 191.03857358059392 8.232608283344678 49.991070837467085 382.8529026812314 0.33170356895870695 0.3345547973811997 0.33374163366098014 -1.8632239324726911 1.6743152929493545 0.18890863952333664 -0.004234231226963023 -0.003337658670038691 0.0008571286546234907
1_15_08_17_16_55 128.38340764647467 128.10907596822244 126.33189870903674 184.03937340638254 9.76509046809631 49.93898553265059 382.82438232373386 0.3343936531605507 0.3338554406222284 0.3317509062178304 2.325840615690169 1.5028455809334658 -3.8286861966236345 0.0008806260910790629 0.004863628368895498 0.0039040975878278294
1_15_08_18_10_55 125.439817775571 126.62843892750745 132.2589414101291 217.456617199921 9.854269071346454 50.05651663843315 384.32719811320754 0.3262039067380253 0.32863486745224146 0.34516122581026476 -8.007744786494538 -4.441881330685203 12.449626117179742 -0.003828363460115476 -0.028802522385099658 -0.025015191285577065
1_15_08_18_13_55 128.23654121151935 127.51741410129097 126.56909930486594 188.45877487413262 8.851803509252296 49.94844237397092 382.3230546176763 0.3356677587443467 0.33313043085911465 0.3312008173484739 2.386569016881827 0.22918768619662364 -2.6157567030784508 0.003837903747742976 0.0063981048551770515 0.002501404744358502
1_15_08_18_16_55 126.92115193644489 126.95150099304865 127.28126663356504 190.53126579407876 8.856170668834315 49.73867418269149 381.1539195630586 0.33237864639837045 0.3321569145435686 0.3354644390591418 -0.3904637537239325 -0.2994165839126117 0.6898803376365442 0.0004147737034636693 -0.004041257718980126 -0.004510570431853165
1_15_08_19_10_55 124.6861186693148 129.2935600794439 133.87367328699105 208.65156352686526 13.624702319671696 50.47968349007798 387.85335203574977 0.3187654226030425 0.3331506721520094 0.34808340872107957 -13.794996027805363 0.027328202581926513 13.767667825223436 -0.022553571041775286 -0.044811888038255886 -0.02230953151085552
1_15_08_19_13_55 124.97930983118172 127.69800397219464 132.1080700099305 200.64250586374504 14.615035503438316 50.30504819206352 384.78538381330685 0.32125921437963034 0.33137109559415107 0.3473677039291474 -9.847454319761669 -1.6913718967229394 11.538826216484608 -0.015518599162574576 -0.03842826858132229 -0.02314461442275245
1_15_08_19_16_55 128.4872492552135 127.00466832174777 126.06634409136048 178.6463175611514 8.822081813898848 49.7740590377212 381.55826166832173 0.336057016980914 0.3318764625564438 0.33206552741553774 3.9034860973187686 -0.5442567030784509 -3.3592293942403177 0.0063222400002971866 0.006729715214104014 0.0003635718223055439
1_15_08_20_10_55 124.37199503475671 126.55254915590864 131.5621335650447 213.74188424162512 9.999126325332888 49.81996913760492 382.48667775571005 0.32482288314671315 0.3301226833033334 0.34505393702622955 -9.37069265143992 -2.829030287984111 12.199722939424031 -0.008199860521313915 -0.030715847724714182 -0.022565570660695346
1_15_08_20_13_55 123.95849751737835 128.19767328699106 128.8965754716981 197.66812335031742 9.737253386449204 49.6632683957443 381.0527462760675 0.3248072371863567 0.3363574985172189 0.33883526429714145 -9.177253723932473 3.5402735849056604 5.636980139026813 -0.017460774778904453 -0.021645883924650097 -0.004214570916486635
1_15_08_20_16_55 125.50073286991062 128.1601772591857 125.06552432969215 179.03347367429612 9.575755468511641 49.49378380746514 378.7264344587885 0.33134873800335474 0.33839263116404394 0.3302561482115754 -2.224235849056604 5.754097318768619 -3.529861469712016 -0.010405653357158576 0.001350452083462877 0.011685327468838451
1_15_08_21_10_55 130.4122909632572 130.27474478649455 128.77248510427012 183.23127298127986 11.991841317834632 50.925419611736956 389.45952085402183 0.33312459126556127 0.33494375086684497 0.3319266926252197 1.7773520357497516 1.3647135054617676 -3.1420655412115193 -0.0029810533520206665 0.0010666383528663598 0.00402927222156472
1_15_08_21_13_55 129.18550744786495 129.84675819265144 125.45906603773585 166.38703234707722 13.56835343265239 50.20744874116677 384.4913316782522 0.3338794779516986 0.33833486437826815 0.3277806924273949 3.0651906653426018 5.0489428997020855 -8.114133565044687 -0.00657261400273369 0.009703459661083255 0.016091571200047006
1_15_08_21_16_55 126.56267775571003 126.21177209533268 131.34880486593843 204.91560232346953 9.49113453159205 50.32352765930911 384.12325471698114 0.3283183168479346 0.32742584243295114 0.3442553441957382 -4.435221449851043 -5.487938430983118 9.923159880834161 0.0014156490956727162 -0.02288299007098064 -0.024345140487368657
1_15_08_22_10_55 126.6632457795432 129.7286802383317 132.01120109235353 201.9971306724035 12.810300994977755 50.631266234395135 388.4031271102284 0.32339616022153805 0.3340857875323635 0.34251755572228887 -8.413389771598808 0.7829136047666335 7.630476166832175 -0.016677088794428956 -0.02947976540919259 -0.01281865711491674
1_15_08_22_13_55 125.28587338629593 129.09228897715988 129.00317428003973 184.43775202600006 14.456136736268075 50.08924489358958 383.38133664349556 0.3231119671548153 0.33737462441974886 0.3395064570857634 -7.523716484607745 3.895530287984111 3.6281861966236346 -0.021534664187326844 -0.024040440768949674 -0.0027763436976834866
1_15_08_22_16_55 126.88500148957299 125.71652929493546 132.46103624627608 211.93950765437415 9.798135874683089 50.496365733971615 385.0625670307845 0.32828888152671654 0.32527735946152997 0.34643326248806666 -4.407562562065541 -7.912979145978153 12.320541708043693 0.004613410756272851 -0.026116702394880727 -0.03076240469643732
1_15_08_23_10_55 130.60971847070508 130.46853028798412 127.7330650446872 175.3088084902303 12.343970102718986 50.86020883229054 388.8113138033764 0.3345529147023891 0.3360164412313275 0.32942965101819627 3.017841608738828 2.594277060575968 -5.612118669314796 -0.002408088635827793 0.007111819891185221 0.009519384050478625
1_15_08_23_13_55 125.19223982125123 127.27951737835154 125.42811569016882 174.82944424009986 10.558029777904222 49.3529379636669 377.8998728897716 0.3309175227118255 0.3372405264719458 0.3317530729632058 -2.323153426017875 3.938679245283019 -1.615525819265144 -0.009417369469825973 -0.002120736716934388 0.007220888304833182
1_15_08_23_16_55 128.12260178748758 125.59481380337637 127.57821698113207 178.74143940637205 10.32764605461456 49.799853671358484 381.295632571996 0.33722484650620843 0.327283039146728 0.3353694728395817 3.072172790466733 -4.511191161866932 1.4390183714001985 0.01511232640984163 0.002498830158694953 -0.012767318953398143
1_15_08_24_10_55 125.243228897716 128.30716832174775 125.77324528301887 168.66222867903292 10.253545753168112 49.56109955799666 379.32364250248264 0.33066411001258 0.33754742708761276 0.331718949495093 -3.5939558093346573 5.597862462760675 -2.003906653426018 -0.010029395112521999 -0.001813336805446573 0.008113325798421025
1_15_08_24_13_55 127.66925124131082 125.63009483614697 131.41198560079445 208.64813374193997 9.232597473913158 50.22283174640566 384.71133167825224 0.3325269373941239 0.3242022704366122 0.3432553999166424 -1.7035779543197618 -7.821047169811321 9.524625124131083 0.012922850758366116 -0.016018467350415976 -0.02898700884215008
1_15_08_24_16_55 126.2285283018868 126.77546425024826 129.62388033763654 204.53631847782665 7.611142451398978 49.947439297465756 382.6278728897716 0.32990449995213683 0.3301971898502994 0.33989781367462973 -3.9422879841112213 -2.3014801390268125 6.243768123138034 -0.00024428393489239135 -0.01484494176117752 -0.01462434684762104
1_15_08_25_10_55 128.54707249255213 129.33694041708043 131.77007696127112 203.2862491685675 10.394015237349427 50.79651868294571 389.65408987090365 0.3292796761791684 0.3309601590454883 0.3397601647758382 -4.012872393247269 -1.6432686196623634 5.656141012909632 -0.0026325511913594707 -0.016100545064302637 -0.013499613562071465
1_15_08_25_13_55 131.51277457795433 130.26389622641508 122.16074776564052 147.2638210606808 14.96067821786137 50.063076503693416 383.9374185700099 0.34135831465706706 0.3397788233904741 0.3188603793312293 10.600905163853028 6.854270109235353 -17.455175273088383 0.0024329460170314657 0.034847101588864816 0.03224207071613483
1_15_08_25_16_55 127.87392204568023 127.1423862959285 128.41680188679246 177.18368199492795 8.87258344866716 50.0847720855882 383.4331102284012 0.3326684506951814 0.3305982300021109 0.3367323262553742 0.18865590863952333 -2.0059513406156904 1.817295431976167 0.0032796278567951455 -0.005053272909307815 -0.008381430200781297
1_15_08_26_10_55 126.89896573982125 129.73779692154915 132.55076812313803 201.80905653739194 12.439830562801854 50.704093599704066 389.18753078450845 0.32435077535520096 0.33287154479788045 0.34277767984737956 -8.490633565044687 0.025859980139026812 8.464773584905661 -0.013224003506442537 -0.028169261673979082 -0.014976213424717121
1_15_08_26_13_55 127.17769612711022 129.26336891757697 128.32997616683218 182.36098173928846 12.805286665378743 50.218986214148984 384.7710412115194 0.32846947750324146 0.3360464927696464 0.3354765818632282 -3.237952830188679 3.0190655412115195 0.2188872889771599 -0.011168678175122288 -0.009916582895565448 0.00108045215008272
1_15_08_26_16_55 124.48513952333664 126.99383465739821 131.54446673286992 199.60979227196339 8.97324112497951 50.225674591574666 383.02344091360476 0.32385429888494444 0.3307227683945621 0.34542293272203217 -9.568022343594835 -2.041936941410129 11.609959285004965 -0.010308067728538898 -0.03140808257510795 -0.021171864462157606
1_15_08_27_10_55 129.77567626613705 130.4227189672294 126.73736345580933 171.45640552929686 10.561443660133278 50.58018887396267 386.93575868917577 0.33541360439535306 0.3369269571327883 0.32765943847233386 2.3912701092353523 4.332398212512413 -6.723668321747765 -0.0022586683507329437 0.011285428331791907 0.013520091355071751
1_15_08_27_13_55 129.16373982125126 129.59514448857993 126.99921598808342 173.82617241920462 11.942597021095768 50.3482159199336 385.7581002979146 0.33364495474854505 0.336000508991988 0.33035255016292514 1.733119165839126 3.0273331678252235 -4.760452333664349 -0.0032667461892865388 0.00541214685236626 0.008543629484016624
1_15_08_27_16_55 128.56203078450844 127.96202730883813 121.83491161866931 156.85159134358904 10.51335337085925 49.52519218412469 378.3589697120159 0.3408891473397402 0.3380978436937068 0.3210055611017612 7.327122641509434 5.52711221449851 -12.854234856007944 0.004223309498517959 0.029722479345201662 0.02535479724048819
1_15_08_28_10_55 127.34812562065541 125.32782919563058 129.2390670307845 203.93966693864445 10.463215050562564 49.830583562128794 381.91502184707053 0.33440969448948676 0.32573491276477035 0.33980921598415104 0.1293550148957299 -5.931534260178749 5.8021792452830185 0.013285932682723007 -0.008329198409219583 -0.0217967076433821
1_15_08_28_13_55 124.94914101290964 127.89436941410129 124.35090218470705 164.71488466575764 10.50917635712713 49.333572249157264 377.19441261171795 0.3317432114257382 0.3389619188506825 0.3292447207673 -2.3469895729890764 6.488695630585899 -4.1417060575968225 -0.010520568688282229 0.003344803875064945 0.013722901201982243
1_15_08_28_16_55 128.83371350546176 127.53022641509433 124.34297964250248 161.323171151319 7.405529039646936 49.79085450863416 380.7069195630586 0.3388194717056245 0.3345122807755934 0.3266682475206633 5.794220953326713 1.883759682224429 -7.677980635551142 0.00659236285905112 0.018211269790853607 0.011563239052729785
1_15_08_29_10_55 128.576 130.42809880834162 129.89830834160873 188.64769320387413 12.242220073964447 50.75926923301251 388.90240714995036 0.32900932441705116 0.33543966334540726 0.33554952266512544 -3.1744071499503477 2.3818892750744785 0.7925178748758689 -0.009947790486410183 -0.01048036526146412 -0.0005409061879933409
1_15_08_29_13_55 128.19999801390267 129.3850079443893 125.31080486593844 169.07243202079178 14.455316053238702 49.95548357575574 382.8958108242304 0.3324078418320319 0.3384189074369226 0.3291603410991821 1.7041832174776563 5.259213008937438 -6.963396226415094 -0.00881760905867511 0.005860741315696912 0.014403894113090359
1_15_08_29_16_55 126.0876871896723 126.01114150943397 131.90867030784509 204.90780991570827 8.87027823058656 50.309601709605495 384.0074990069513 0.3274199811301517 0.3273101199871314 0.34526940235910375 -5.744437437934459 -5.974074478649454 11.718511916583912 0.0003312723226958691 -0.02580503575834437 -0.026171929085030722
1_15_08_30_10_55 126.33462462760676 129.61887189672294 132.76132869910626 202.65594983183485 13.2130244452574 50.65328553069228 388.7148252234359 0.32246708411280417 0.3331410532092808 0.3443913661540687 -9.71095134061569 0.1417904667328699 9.56916087388282 -0.0166826219313038 -0.03345608181557528 -0.01682777559557917
1_15_08_30_13_55 125.64676514399206 128.6070571002979 129.32185700099305 182.30881264477304 13.710827613261335 50.09938421248067 383.575679245283 0.32460199366978926 0.3351552253295504 0.3402338435638659 -6.635383813306852 2.245492055610725 4.389891757696127 -0.015831672251311955 -0.022555665355496267 -0.006963660529509612
1_15_08_30_16_55 123.78908937437934 125.84491161866931 134.33158738828203 209.6501894777287 10.18322586729103 50.505384270886736 383.9655883813307 0.3213927234358121 0.3267372247349293 0.3518700518299222 -12.59832025819265 -6.430853525322741 19.029173783515393 -0.008101810483695352 -0.044410797606615454 -0.03637438548365456
1_15_08_31_10_55 126.69719612711023 128.98820009930486 132.3475337636544 204.70161267147247 11.845241255920696 50.568543528631494 388.03292999006953 0.324604496926445 0.332270316445129 0.34312518662892516 -7.941341608738828 -1.0683296921549157 9.009671300893745 -0.012007275275790019 -0.02834405490542957 -0.016362563463325302
1_15_08_31_13_55 125.56224627606753 129.3564731876862 128.65313604766632 183.62470154320843 14.17517387232116 50.07711022840817 383.57185551142004 0.3242678435454865 0.3378506800093617 0.33787700772697454 -6.885116683217477 4.4975640516385305 2.3875526315789473 -0.020327511757343715 -0.019657793772906648 0.0004108180455735668
1_15_08_31_16_55 124.82350148957299 126.77820307845084 130.79317775571002 194.77406023572684 7.211019744317851 50.05410654826688 382.39488232373384 0.3255380318871309 0.3312121131197221 0.34324935846982146 -7.924377855014896 -2.0602730883813307 9.984650943396227 -0.008495236608177472 -0.026097777013383127 -0.0176343108114047
1_15_09_01_10_55 123.18015044687189 127.9583728897716 123.16792651439921 167.90721353511597 14.316456601053506 48.88204538816671 374.3064498510427 0.3290864880550097 0.3421147802147249 0.32878482904942913 -4.765998510427011 9.568668818272096 -4.8026703078450845 -0.01889382008687617 0.0009043135296980761 0.019544974899140997
1_15_09_01_13_55 125.40679642502482 127.52135551142005 126.19589374379345 131.61292572280485 10.03162985989482 49.49103617812311 379.12404568023834 0.33118868918469985 0.3352473277996665 0.3333261478649751 -2.903656405163853 3.440020854021847 -0.5363644488579941 -0.005514847679288113 -0.0031032890482990587 0.002304944486531009
1_15_09_01_16_55 123.51107994041708 127.92199702085402 126.96101638530288 170.57924317239224 8.524200958917298 49.42254230192191 378.394093346574 0.32578582084691515 0.33734928754973703 0.33685396806903234 -7.8608535253227405 5.371897715988084 2.4889558093346573 -0.017199425264742267 -0.01643753611657054 0.0007009079465358861
1_15_09_02_10_55 130.78599006951342 130.4116871896723 127.67860079443892 174.30816801194948 9.73626452506847 50.816708141053745 388.8762780536246 0.3368081147655506 0.3345103983597396 0.328680990351116 3.481692154915591 2.358783515392254 -5.840475670307845 0.003428768893726449 0.011883738665545861 0.008411228844533524
1_15_09_02_13_55 126.99226315789474 127.43897269116187 127.75857100297915 192.1923069721264 8.67890245198069 49.873188562413084 382.18980685203576 0.33247292639130505 0.33242597876657726 0.3351001017943141 -1.2130173783515392 0.12711122144985104 1.0859061569016881 0.0002535180369083504 -0.003949143905473805 -0.004249901299615434
1_15_09_02_16_55 126.63871449851042 125.37542651439921 128.98782820258194 209.56916634886298 7.717312374428267 49.6907670814024 381.00196921549156 0.33211058582288255 0.32832808302027466 0.33956083463353887 -1.085825719960278 -4.875689672293943 5.961515392254221 0.005992183678099965 -0.01096968356543431 -0.016977136733608532
1_15_09_03_10_55 126.03967626613704 128.3530923535253 127.95095580933466 190.7779940387288 8.97202429092375 49.87521924957102 382.343724428997 0.3298138935700234 0.3349551661842707 0.33523094024612715 -4.224695630585899 2.7155526315789476 1.5091429990069514 -0.007740660986697187 -0.008503826891731235 -0.0007976735497008085
1_15_09_03_13_55 126.7752040714995 127.13624528301887 128.03327358490566 195.74586237049448 8.51021465661383 49.833207449813536 381.944722939424 0.33228409262035297 0.33187252642323223 0.33584139485958725 -1.6191107249255214 -0.535987090367428 2.155097815292949 0.0007443565871978541 -0.005583617303923614 -0.006367767812569397
1_15_09_03_16_55 125.29809632571995 128.57603277060576 122.69195183714002 161.66414846329394 9.660989350940765 49.267855014896995 376.56608093346574 0.33306788295679923 0.34133692400178245 0.3255922138958784 -0.671791956305859 9.162017378351539 -8.49022542204568 -0.01198235479353548 0.011348993405692192 0.02323103938233463
1_15_09_04_10_55 127.20390268123138 128.75432820258192 124.00400645481629 163.8974030525381 8.643914391865092 49.70778783807411 379.9622373386296 0.33534824912169836 0.3384329897321782 0.32621478895199485 1.649470705064548 6.3007472691161865 -7.950217974180735 -0.004529629420673048 0.013569497173553735 0.018040236131058044
1_15_09_04_13_55 126.31675521350546 127.34442154915591 127.65693594836146 193.10888967311752 8.901454090569338 49.76586317346838 381.3181127110228 0.331489742895262 0.33315709310986263 0.3353516744226925 -2.3678470705064547 0.7151519364448858 1.652695134061569 -0.0023715595199990756 -0.005933618320272407 -0.003617490363465912
1_15_09_04_16_55 128.01484905660377 126.44664498510427 126.07098808341608 190.23266586357576 7.687618741224126 49.67099402223263 380.53248212512415 0.33639745045910646 0.33174042080658306 0.3318616322107426 3.5120650446871897 -1.1925471698113208 -2.319517874875869 0.007241464721480978 0.006862039610314924 -0.0004196774642912867
1_15_09_05_10_55 126.39078997020854 127.56660625620655 128.25539026812314 195.71020179617727 8.40941740509618 49.871479934573344 382.21278649453825 0.33098238053219636 0.3329044002452816 0.33611222617435105 -3.0404165839126116 0.48703227408143 2.553384309831182 -0.0028541485348046484 -0.007919553927245922 -0.0051052413226232015
1_15_09_05_13_55 126.13499404170804 126.70862264150944 130.70576017874876 206.98880102120663 9.614999532611941 50.028783223320914 383.5493768619662 0.32892847991003654 0.329312170472801 0.34175835656916487 -5.144394736842106 -3.4235089374379344 8.56790367428004 -0.0004500335757664642 -0.019239281359724348 -0.0188496995094162
1_15_09_05_16_55 124.2782323733863 129.056635551142 122.29937388282026 156.91431449514752 11.59482084448189 49.15223241233195 375.6342418073486 0.3309628463598474 0.34461809798308995 0.32438578852740435 -2.7995446871896723 11.535664846077458 -8.736120158887786 -0.01987843171531833 0.009941367640282648 0.02959695064919551
1_15_09_06_10_55 131.0880163853029 130.3414314796425 129.66999056603774 163.12305461210815 10.377054562385199 51.07090338220976 391.0994384309831 0.33450891916337316 0.3328675434346817 0.33261807563505413 2.1646107249255215 -0.07514399205561073 -2.089466732869911 0.002450914427647827 0.00252752752630016 4.383241750709351e-05
1_15_09_06_13_55 125.97545382323734 127.88235650446872 128.83114895729892 193.92226626394572 8.83515441201284 49.93935656288447 382.68895928500496 0.3291137499535062 0.33348250314019523 0.33740275385834473 -4.762597815292949 0.9581102284011916 3.804487586891758 -0.006428108866008673 -0.012416990085536012 -0.00603028522949915
1_15_09_06_16_55 124.07747368421053 127.44814150943397 127.99279294935452 193.97840204744418 8.480145669636874 49.512300270655004 379.518408142999 0.3267021687288736 0.33510957004243397 0.33818776470510714 -7.285987090367428 2.82601638530288 4.459970705064548 -0.012572003591764538 -0.017386786136307845 -0.004843016682017292
1_15_09_07_10_55 128.1913793445879 128.59511569016883 128.21767626613703 187.053521459999 8.57463180824338 50.2502860369583 385.00417130089374 0.33310724120704294 0.33331327677090405 0.33357948202264276 -0.4300332671300894 0.7811757696127111 -0.35114250248262163 -0.0002842051211786944 -0.001025920515248518 -0.0007786431384122591
1_15_09_07_13_55 130.3991524329692 130.06123138033763 123.78739771598808 157.98816682019785 12.259193797217481 50.11604494031625 384.2477815292949 0.33892504210932795 0.338516593020863 0.3225568752971864 6.949675769612711 5.935912611717974 -12.885588381330685 0.0008100471232782672 0.025307617788687686 0.024370531564613763
1_15_09_07_16_55 126.62631032770605 125.37493892750744 128.90014647467726 205.9328596523081 8.862075065034716 49.70800533520047 380.90139572989074 0.3326086898758677 0.32784987913524444 0.33953299007612076 -1.0224647467725918 -4.776578947368421 5.799043694141013 0.007403275166551649 -0.01034919372916865 -0.01782646164597819
1_15_09_08_10_55 125.93837537239325 127.30021151936445 129.17615938430984 193.08323662079243 8.588747214506958 49.90247726697253 382.41474627606755 0.32925252483703227 0.3320849211439907 0.3386625540196807 -4.599620158887785 -0.5141117179741808 5.113731876861967 -0.004198207974773878 -0.014247637876973605 -0.010093844727264017
1_15_09_08_13_55 129.86279046673286 129.90349304865939 125.97357249255214 171.51470644220078 12.255420052225546 50.317879646397195 385.7398560079444 0.3358156852948546 0.33670545109423006 0.3274778705629151 3.8485153922542206 3.9706231380337638 -7.819138530287984 -0.001098155150550934 0.013075858420487998 0.01405728783229037
1_15_09_08_16_55 124.73718073485601 127.08700248262164 133.29867279046672 205.02312631221795 8.024544152283827 50.5503396810574 385.1228560079444 0.32329970178616396 0.3294723944736649 0.3472279037422701 -10.911313803376366 -3.861848560079444 14.773162363455809 -0.009356675109036015 -0.03511566741388949 -0.025804810713226777
1_15_09_09_10_55 126.36022194637538 129.89794389275073 133.0267378351539 200.84134891075385 13.005034447654943 50.740241641843234 389.28490367428003 0.3223391765900683 0.33311267929211247 0.34454814411829143 -10.204237835153922 0.40892800397219464 9.795309831181727 -0.016799454207804192 -0.03373629797262825 -0.016990095821366413
1_15_09_09_13_55 126.85753128103278 128.99260129096325 127.39761569016882 171.16801718122207 13.901744262511507 50.03187890646907 383.24774826216486 0.32793019553913827 0.33640726509443775 0.33565658107548046 -2.6751544190665344 3.7300556107249254 -1.0549011916583912 -0.012445121334955074 -0.010451201783150624 0.0017576546849172123
1_15_09_09_16_55 126.60169513406157 127.81282373386296 130.9049026812314 192.6414747677861 6.9974990887898105 50.43923194500171 385.3194215491559 0.327601125001828 0.33126919184689685 0.3411296831551338 -5.514336146971202 -1.8809503475670308 7.395286494538232 -0.005501208385500458 -0.01963653199042436 -0.014173250093103211
1_15_09_10_10_55 127.91331330685203 130.81162164846077 130.94874180734857 189.82750229270016 12.60492788782343 50.8455909613103 389.6736767626614 0.3262572182092029 0.33549498472279543 0.3382477970684555 -5.933736842105263 2.7611881827209532 3.1725486593843097 -0.014262597198855746 -0.018460822027152674 -0.004222296166807263
1_15_09_10_13_55 125.51158639523337 130.30117229394241 127.14938381330686 167.31149057423076 14.59847937914356 50.017607044807676 382.9621425024826 0.3242066441541844 0.3408027283528914 0.3349846692021431 -6.427383316782523 7.9413743793445875 -1.5139910625620656 -0.024703977486454618 -0.01508942508253415 0.009310006498452417
1_15_09_10_16_55 127.36255163853029 127.84715441906654 130.84897567030785 187.66624797981606 6.60909655083041 50.522115291037544 386.0586817279047 0.32901573895448183 0.3307732083261988 0.3402110527232794 -3.9710268123138035 -2.5172184707050644 6.488245283018868 -0.0025969347315660035 -0.01614002609032257 -0.013578924674285996
1_15_09_11_10_55 127.46988083416088 129.8289513406157 127.57552532274082 180.21583371908784 10.155220816081819 50.244387912064994 384.8743574975174 0.3306864300572661 0.33703441127066647 0.3322791586725452 -2.4647149950347567 4.612496524329692 -2.1477815292949356 -0.00950769395150911 -0.0026653857314932433 0.006827029264966036
1_15_09_11_13_55 126.7334816285998 129.2116290963257 127.09307447864946 177.54484239364697 14.553362210786757 49.99319625368209 383.038185203575 0.3276323700314983 0.3374253794115514 0.3349352992169627 -2.837740317775571 4.5967020854021845 -1.7589617676266136 -0.014590888005166487 -0.009959887232237567 0.004394506791093944
1_15_09_11_16_55 128.0526469712016 126.99752432969215 129.19028053624626 158.52982757575631 5.805023755307221 50.22575520376979 384.24045183714003 0.3326329159283088 0.3303307643711166 0.3370358231798681 -0.08251092353525323 -3.247878848063555 3.3303897715988082 0.003606085342790238 -0.0060653056658482125 -0.009694033536072266
1_15_09_12_10_55 131.42754965243296 131.35065342601789 125.18866434955312 154.68616642538564 12.070096718842676 50.74026208696076 387.966867428004 0.33796553316748507 0.338644349591102 0.3233901172418691 6.315781529294935 6.085092850049652 -12.400874379344588 -0.001139771759197495 0.02177537106999542 0.02290554575912496
1_15_09_12_13_55 126.19696375372394 127.07707646474677 126.55164349553128 171.1818379144183 7.978364513522256 49.58911764705848 379.82568371400197 0.3321722118545005 0.33402277867029595 0.33379954770900033 -1.2347924528301886 1.4055456802383317 -0.170753227408143 -0.0025304595708611263 -0.002357684017146735 0.00010871539129023552
1_15_09_12_16_55 129.77897269116187 124.54579294935452 126.58955511420059 196.29340252658372 9.997288669909214 49.695873103961766 380.914320754717 0.34191119095550354 0.3250580309518904 0.3330054553525984 8.42259731876862 -7.276941906653426 -1.1456554121151936 0.025469262177168526 0.013042998826822392 -0.01255523459846506
1_15_09_13_10_55 126.5141186693148 128.6874746772592 121.77375521350547 143.6833621632019 10.780658795340884 49.28108505169794 376.97534856007945 0.33642027266565117 0.34131549353223434 0.3222061404557004 2.5670074478649454 9.087075471698114 -11.65408291956306 -0.006797797718008954 0.021753292865222634 0.028353649602698882
1_15_09_13_13_55 125.73899702085401 126.5221539225422 131.45787189672293 199.40553608345428 8.745840821354614 50.12057110034299 383.7190228401192 0.3276924877017394 0.3282767320646506 0.3440297871856665 -6.5020317775571 -4.152561072492552 10.654592850049653 -0.0006852888565435801 -0.024240240866888082 -0.02358933618227758
1_15_09_13_16_55 127.23329294935452 125.69123882820259 128.4295387288977 179.57388098437417 9.158437223597796 49.67741758669195 381.35407050645483 0.3305033733235491 0.33201681530621097 0.3374798113696727 0.3458083416087388 -4.280354021847071 3.934545680238332 -0.0017778261950453212 -0.010844866550959162 -0.009271576209101339
