cam;year;month;day;hour;min;r;g;b;h;s;v;tot;r_pc;g_pc;b_pc;r_ex;g_ex;b_ex;n_rg_d;n_rb_d;n_gb_d
1;14;1;11;10;55;118.039688182721;123.774489572989;129.362656901688;184.658224925521;14.171724428997;0;371.176834657398;-1.15370757513715;-1.10112637233279;-1.04082204730957;-17.0577701092354;0.146634061569017;16.9111360476663;-0.030595371411926;-0.059218880486268;-0.0292726706302
1;14;1;11;13;55;124.111657398213;125.589319761668;120.979467229394;97.7202264150943;9.7600134061569;0;370.680444389275;-1.09147012974507;-1.081039573626;-1.121279312733;1.65452780536246;6.08751489572989;-7.74204270109235;-0.00610632897386;0.016520424461749;0.022512228962015
1;14;1;11;16;55;121.833293445879;126.232671300894;129.499188679245;161.101917080437;10.7872894736842;0;377.565153426018;-1.13666882941303;-1.09666759931133;-1.06423951968868;-12.0652730883813;1.13286047666336;10.932412611718;-0.020924699380454;-0.036582693813905;-0.015730800236972
1;14;1;12;10;55;126.635112214499;126.12184061569;125.35321102284;127.107191161867;7.47989870903674;0;378.110163853029;-1.09279978848982;-1.09917327459408;-1.10717872545765;1.79517279046673;0.255357994041708;-2.05053078450844;0.003186788670241;0.007181077148832;0.004010518245148
1;14;1;12;13;55;123.929142005958;126.141950347567;129.377055114201;178.958000496524;8.28833267130089;0;379.448147467726;-1.11823188058174;-1.10222417144596;-1.0786353888283;-7.66072144985104;-1.02229642502483;8.68301787487587;-0.008001786669059;-0.019772822597237;-0.011775431329557
1;14;1;12;16;55;124.253569513406;127.013275074479;129.85433714002;184.746561569017;10.165138530288;0;381.121181727905;-1.12235688039687;-1.10116613165972;-1.07704445651241;-8.3604731876862;-0.081356504468719;8.44182969215492;-0.010697832844391;-0.022537607939257;-0.011843028374623
1;14;1;13;10;55;124.158752234359;124.29622591857;126.354749751738;168.165809334657;11.1138763654419;0;374.809727904667;-1.10356847931651;-1.10709075429733;-1.0799735353037;-2.33347120158888;-1.9210501489573;4.25452135054618;0.001028606072787;-0.011806056897605;-0.012616033376966
1;14;1;13;13;55;127.31656653426;124.63083366435;122.795786991063;114.021243296922;10.1037428003972;0;374.743187189672;-1.07101853754181;-1.10257038620766;-1.11370122182749;7.20651241310824;-0.850686196623634;-6.35582621648461;0.016246885674767;0.023585229153837;0.007390824775476
1;14;1;13;16;55;126.348960278054;124.691621151936;126.152516881827;128.490194637537;9.87941658391261;0;377.193098311817;-1.09256371068485;-1.10996851407019;-1.09238674743312;1.8537825223436;-3.11823485600794;1.26445233366435;0.00879174793766;0.000576051450475;-0.007993200717595
1;14;1;14;10;55;123.503969215492;125.319967229394;126.176927507448;144.103862959285;9.70807249255214;0;375.000863952334;-1.11195398682074;-1.09814060447013;-1.08592429340825;-4.48895630585899;0.959037735849057;3.52991857000993;-0.00722703296655;-0.012654731349888;-0.005298906673374
1;14;1;14;13;55;127.465132075472;126.957230883813;118.563627606753;102.761256703078;11.8068714001986;0;372.985990566038;-1.06780526059264;-1.07701271234581;-1.15362647712914;9.40940566037736;7.88570208540219;-17.2951077457795;0.004549922639669;0.045141891792761;0.040726749948565
1;14;1;14;16;55;124.511526315789;127.640454816286;126.353888282026;136.322562562066;10.2546087388282;0;378.505869414101;-1.11309402677737;-1.08719323911041;-1.09372183889787;-4.97129046673287;4.4154950347567;0.555795431976167;-0.013992614111683;-0.009490727433335;0.00447583447767
1;14;1;15;10;55;121.969786494538;125.653382323734;122.248960278054;111.467217974181;10.2028723932473;0;369.872129096326;-1.10960999452824;-1.07608954615426;-1.1050945622419;-3.96276961271102;7.08801787487587;-3.12524826216485;-0.018705147006222;-0.001487302857475;0.017249920084687
1;14;1;15;13;55;121.629557100298;124.104820258193;127.554976166832;154.242190168818;10.4908937437934;0;373.289353525323;-1.12466995245637;-1.10335751022747;-1.06623385990034;-8.400682224429;-0.974892750744786;9.37557497517378;-0.011481503770785;-0.030091925468554;-0.018356144286705
1;14;1;15;16;55;124.928709036743;127.282477656405;127.762318272095;130.910887288977;9.55581181727905;0;379.973504965243;-1.11446802099381;-1.09540114909442;-1.08690770819982;-5.1873778550149;1.87392800397219;3.3134498510427;-0.009773816005061;-0.013758629816305;-0.003874960858436
1;14;1;16;10;55;124.906000496524;123.881955809335;125.061787487587;148.987512413108;9.70168172790467;0;373.849743793446;-1.09461716606517;-1.10807784700758;-1.09214364300155;0.86825769612711;-2.20387636544191;1.3356186693148;0.007370964265897;-0.001011427698889;-0.008058663513862
1;14;1;16;13;55;124.756478649454;125.559345580933;122.518156901688;108.706962264151;9.02813356504469;0;372.833981132075;-1.09364276082403;-1.08896287665523;-1.11451129503936;1.435454816286;3.84405561072493;-5.27951042701092;-0.00245713330505;0.010948776738206;0.013522251384274
1;14;1;16;16;55;125.982850049652;127.012232869911;126.854510923535;133.058746276068;8.88394836146971;0;379.849593843098;-1.10425130670535;-1.09747971576636;-1.09570472500641;-1.90104369414101;1.18710476663357;0.713938927507448;-0.003336382489461;-0.004074020744884;-0.000599309013483
1;14;1;17;10;55;128.792917080437;129.128819761668;125.296174776564;118.134389275075;9.55760575968223;0;383.217911618669;-1.09557003072222;-1.08701062383316;-1.11937698758269;3.16083962264151;4.16854766633565;-7.32938728897716;-0.004250284391973;0.012026300511332;0.016350703195345
1;14;1;17;13;55;122.201660873883;125.936504965243;128.110024329692;170.888799404171;11.7737715988083;0;376.248190168818;-1.13692014090139;-1.09648981947647;-1.0696212929211;-9.64320754716981;1.56132472691162;8.08188282025819;-0.020428566899634;-0.03374460863021;-0.013454993610862
1;14;1;17;16;55;129.731460278054;125.652809334657;125.025541211519;141.496854021847;8.99174379344588;0;380.40981082423;-1.07275237015677;-1.111647221037;-1.11372735315551;8.78457000993049;-3.45138282025819;-5.33318718967229;0.019992251529434;0.021276725841518;0.001542474573121
1;14;1;18;10;55;126.590256703078;127.449867924528;126.209832174777;139.49204468719;9.51455710029791;0;380.249956802383;-1.10128760438315;-1.09617551198291;-1.10349994189329;-0.479186693147964;2.09964697120159;-1.62046027805362;-0.002533173136803;0.001239687070604;0.003891550568377
1;14;1;18;13;55;123.934889275074;126.436498510427;128.455620655412;171.365231876862;9.87812562065541;0;378.827008440914;-1.12092700283052;-1.10049350083361;-1.07955085311808;-7.02234061569017;0.482487090367428;6.53985352532274;-0.010215755178098;-0.020710864982635;-0.010459933510792
1;14;1;18;16;55;119.379728897716;127.11334409136;133.908459781529;198.554787984111;13.4444195630586;0;380.401532770606;-1.16651890943335;-1.09797752647207;-1.0386710607323;-22.2623460774578;0.93849950347567;21.3238465739821;-0.034734495151972;-0.064031711838057;-0.029551094037957
1;14;1;19;10;55;122.760780536246;125.101860476663;130.693091360477;192.371864945382;10.979676266137;0;378.555732373386;-1.12911016723119;-1.11154167330754;-1.0603482332839;-10.2733907646475;-3.25015094339623;13.5235417080437;-0.008709699347633;-0.034241807049659;-0.025498695693822
1;14;1;19;13;55;122.709467229394;126.251425521351;128.777120158888;176.437326713009;10.386631082423;0;377.738012909633;-1.127466161713;-1.09881830939391;-1.07453703565074;-9.60961122144985;1.01626365441907;8.59334756703078;-0.014349570195273;-0.026399099555526;-0.012037347028736
1;14;1;19;16;55;121.064165342602;124.599394240318;130.131923535253;194.519667825223;11.5524260178749;0;375.795483118173;-1.1372107201371;-1.10641298642442;-1.05348897319285;-12.6029870903674;-1.99730039721946;14.6002874875869;-0.016765741960798;-0.042932647483575;-0.026396031690206
1;14;1;20;10;55;127.992979145978;124.692731876862;122.902407646475;133.043197120159;10.9788068520358;0;375.588118669315;-1.06856705602047;-1.10659494548437;-1.11690893879159;8.39081876861966;-1.5099230387289;-6.88089572989076;0.019513113018056;0.026278909051758;0.007053237976931
1;14;1;20;13;55;126.935366434955;123.945343098312;121.630186196624;130.25608142999;11.1150516385303;0;372.510895729891;-1.06825634914084;-1.10234390476443;-1.11870561552075;8.29520357497517;-0.674866434955313;-7.62033714001986;0.017211033487215;0.027761210200439;0.010762475145998
1;14;1;20;16;55;125.393617179742;126.324969712016;128.427739324727;131.099285998014;9.67356703078451;0;380.146326216485;-1.10986447186306;-1.10711109860106;-1.07909222434805;-3.96547467725919;-1.17141708043694;5.13689175769613;-0.001784946798451;-0.015319554425109;-0.013356099671714
1;14;1;21;10;55;125.226254716981;124.056242303873;124.125078947368;141.701471698113;10.1792502482622;0;373.407575968222;-1.0888484936026;-1.10507559273038;-1.09737705476346;2.27118818272095;-1.23884905660377;-1.03233912611718;0.008161408260124;0.005561069549155;-0.002374906088131
1;14;1;21;13;55;126.569246772592;125.961927010924;128.689845084409;133.97584061569;8.09901489572989;0;381.221018867925;-1.1027060817923;-1.11248984999137;-1.08446078258031;-1.51327855014896;-3.33523783515392;4.84851638530288;0.004971084474765;-0.009062842208463;-0.013946242015217
1;14;1;21;16;55;121.872861966236;125.438629096326;129.124999006951;182.736327209533;12.3080878848064;0;376.436490069513;-1.13187857140091;-1.10168532985753;-1.06013064537063;-10.8179041708044;-0.120602780536246;10.9385069513406;-0.017409209336185;-0.037326301356004;-0.020241679198412
1;14;1;22;10;55;128.652306355511;126.121904667329;117.880564548163;103.441990069513;12.7290238331678;0;372.654775571003;-1.05371970290978;-1.08366926993461;-1.1591785737926;13.3021434955313;5.71093843098312;-19.0130819265144;0.01513516063553;0.055405158916811;0.040386253934015
1;14;1;22;13;55;125.095751737835;125.484571002979;126.368344587885;134.901784011917;8.74708987090367;0;376.948667328699;-1.10264805885191;-1.10358335661889;-1.09310487409176;-1.66141211519364;-0.494954319761668;2.15636643495531;0.0004945026704;-0.004714014166603;-0.005117529612587
1;14;1;22;16;55;119.392067527309;126.586016881827;130.964995531281;188.123931976167;13.0435714995035;0;376.943079940417;-1.15727960986853;-1.09296980155938;-1.04961388785119;-18.7668773584906;2.81497070506455;15.951906653426;-0.033996704787403;-0.054895572394495;-0.021414925817951
1;14;1;23;10;55;124.580003972195;125.236622641509;125.101439920556;128.39182571996;9.50907894736842;0;374.91806653426;-1.10151894235104;-1.10067006518685;-1.09578040769881;-1.17805461767627;0.791801390268123;0.386253227408143;-0.000768720932983;-0.00245149717722;-0.001564016390207
1;14;1;23;13;55;127.41210774578;122.974343594836;129.014493048659;181.678474180735;10.1067874875869;0;379.400944389275;-1.08811342957531;-1.13610954533038;-1.07257310117755;2.83537884806356;-10.4779136047666;7.64253475670308;0.025100336854538;-0.007477151802393;-0.032202756051012
1;14;1;23;16;55;132.00493346574;125.646679245283;120.677052135055;145.772869910626;12.7885710029791;0;378.328664846077;-1.04590029552079;-1.10591941879418;-1.14891839417536;17.686135551142;-1.3886271102284;-16.2975084409136;0.030372461040068;0.052881920575839;0.022819470555743
1;14;1;24;10;55;127.458881330685;127.899566037736;126.594664846077;140.730019364449;10.3905183714002;0;381.953112214499;-1.10099579526126;-1.0968227960745;-1.1041002635379;0.4235317775571;1.74558589870904;-2.16911767626614;-0.002124281964462;0.001854940124699;0.004003680199026
1;14;1;24;13;55;127.470185700099;126.592943396226;125.136226415094;143.814195630586;9.31071598808342;0;379.19935551142;-1.09024123440374;-1.10053690064948;-1.10991542753607;3.21120158887785;0.579474677259186;-3.79067626613704;0.005251753056983;0.009977863606654;0.00479599845182
1;14;1;24;16;55;120.466410625621;126.497040218471;132.723867428004;190.883203574975;13.0961122144985;0;379.687318272095;-1.15488410410101;-1.10275135623227;-1.0435402340996;-18.2880863952334;-0.196197616683218;18.4842840119166;-0.027017483247581;-0.056149814345008;-0.029452619451081
1;14;1;25;10;55;127.206649453823;126.879734856008;126.363472691162;128.200508937438;8.10373088381331;0;380.449857000993;-1.09416939791058;-1.1017447311727;-1.1040371795745;1.17009136047666;0.189347567030785;-1.35943892750745;0.00379392384627;0.004947320169835;0.001189378287292
1;14;1;25;13;55;125.704368421053;125.598634558093;128.771972194638;186.824682720953;9.37923535253228;0;380.074975173784;-1.10765959743631;-1.11198361068207;-1.08059331287903;-2.96186991062562;-3.27907149950348;6.2409414101291;0.002228411142735;-0.013526610476219;-0.015670120721852
1;14;1;25;16;55;129.605331678252;126.546351042701;119.600071499503;124.394032770606;11.4397750744787;0;375.751754220457;-1.0557925434515;-1.08871463216032;-1.15113286310874;13.0642408142999;3.88729890764648;-16.9515397219464;0.017080364615986;0.050614988541852;0.034004646689462
1;14;1;26;10;55;125.683052135055;127.502516385303;128.498146474677;138.755740317776;9.4508545183714;0;381.683714995035;-1.11567255969257;-1.09861772731302;-1.08692191621868;-4.6345585898709;0.823834160873883;3.81072442899702;-0.008491548200883;-0.014250821557095;-0.005711952361073
1;14;1;26;13;55;126.785672790467;125.364848560079;125.100664349553;157.490782522344;9.67801042701092;0;377.251185700099;-1.08821329836677;-1.10662024597292;-1.10453884903997;3.10583267130089;-1.15664001986097;-1.94919265143992;0.009538679063747;0.008555038574461;-0.000761892691226
1;14;1;26;16;55;119.355765640516;127.280276564052;132.54964796425;188.26997815293;14.5530004965243;0;379.185690168818;-1.16495101440013;-1.09391152176989;-1.04050133911753;-21.1183932472691;2.65513952333664;18.4632537239325;-0.038427326978325;-0.064167536300929;-0.026553642985456
1;14;1;27;10;55;125.221163356504;126.128113704071;125.332090863952;119.996884806356;9.18953128103277;0;376.681367924528;-1.10141454781346;-1.09783471890661;-1.09902176212992;-1.0178778550149;1.7029731876862;-0.685095332671301;-0.001878958552251;-0.000715055748562;0.001288584089283
1;14;1;27;13;55;125.594486097319;125.172996027805;123.843401688183;143.157335650447;10.1296802383317;0;374.610883813307;-1.09017131233616;-1.09872235008764;-1.1055030300333;2.17257447864945;0.908104270109235;-3.08067874875869;0.004356140049337;0.008674200967499;0.004651271952523
1;14;1;27;16;55;120.621608738828;125.797202085402;129.899224925521;167.150201092354;11.4816663356504;0;376.318035749752;-1.14340842127255;-1.09923087808001;-1.05569041647134;-14.4532095332671;1.07357050645482;13.3796390268123;-0.023325840528035;-0.044725061159739;-0.02150239327584
1;14;1;28;10;55;125.436062065541;125.853211519364;126.39985898709;141.382006951341;9.53457398212512;0;377.689132571996;-1.10257546403423;-1.10373250300971;-1.09259940824305;-1.38094637537239;-0.129498013902681;1.51044438927507;0.000668679804773;-0.004718620394729;-0.005208106618223
1;14;1;28;13;55;123.472525322741;126.758010923535;129.743050645482;165.038958788481;10.2278480635551;0;379.973586891758;-1.12717769232997;-1.10196410518945;-1.07168726054297;-9.55601092353525;0.300445878848064;9.25556504468719;-0.012633994469929;-0.02778517288874;-0.015082295046519
1;14;1;28;16;55;122.75496673287;126.520220456802;129.566279543198;171.744554617676;10.3116842105263;0;378.84146673287;-1.13084653692923;-1.09905411468487;-1.06743245799578;-10.5765665342602;0.719194637537239;9.85737189672294;-0.01675175193747;-0.03210150735145;-0.015502305178868
1;14;1;29;10;55;125.3237591857;125.187830685204;125.045016385303;132.774248758689;8.99683714001986;0;375.556606256207;-1.09493697117182;-1.10178176189226;-1.10111603321395;0.414671300893744;0.006885799404171;-0.421557100297915;0.003561946960416;0.003665091341034;0.000235144564726
1;14;1;29;13;55;125.361894736842;124.302839126117;124.091525322741;144.271954816286;9.83145431976167;0;373.7562591857;-1.08778966719361;-1.10432854126855;-1.10221676344037;2.32942502482622;-0.84774180734856;-1.48168321747766;0.009071368131234;0.008374156728045;-0.000394820450968
1;14;1;29;16;55;123.704895233366;125.303924528302;126.980419066534;139.16092204568;9.99433962264151;0;375.989238828203;-1.1096236408142;-1.09941071301335;-1.07793988182111;-4.87455312810328;-0.077465243296922;4.9520183714002;-0.005895379913502;-0.016552289297114;-0.010558909407008
1;14;1;30;10;55;126.324817279047;127.252483614697;129.28711469712;138.91414101291;10.2034379344588;0;382.864415590864;-1.11359861125065;-1.10430346804449;-1.08438418029379;-3.88996375372393;-1.10696474677259;4.99692850049653;-0.004580711446657;-0.014459367647944;-0.009833149926179
1;14;1;30;13;16;126.636220456802;127.392573485601;126.316531777557;150.316180238332;9.90890615690169;0;380.34532571996;-1.10168902141415;-1.09709135786499;-1.10274658132762;-0.436664349553128;1.83239473684211;-1.39573038728898;-0.00230463104101;0.000536502087596;0.002885593649243
1;14;1;30;16;16;123.095163356504;124.227091857001;126.534382820258;166.747539721946;9.28279642502483;0;373.856638033764;-1.11161597697681;-1.10416403389084;-1.08114680929675;-4.57114796425025;-1.17536246276068;5.74651042701092;-0.003775883769873;-0.015332443477448;-0.011457067101439
1;14;1;31;10;55;123.728476166832;129.446546673287;126.995861469712;141.448010427011;11.4321469712016;0;380.170884309831;-1.12958442984351;-1.07675072796819;-1.0965841813475;-8.98545580933466;8.16875571002979;0.816700099304866;-0.02643205375436;-0.016352379866804;0.010085054213881
1;14;1;31;13;55;121.725771598808;125.955452333664;130.856950347567;188.806089374379;12.6251946375372;0;378.53817428004;-1.14358853132522;-1.10430922843329;-1.05592989092065;-13.3608594836147;-0.671817279046673;14.0326767626614;-0.019778258062369;-0.043780036729026;-0.024159961302439
1;14;1;31;16;55;124.8182591857;124.362279543198;129.860647467726;180.563760675273;9.3979046673287;0;379.041186196624;-1.11206678590728;-1.11775140194083;-1.06811282154746;-4.58640863952334;-5.95434756703078;10.5407562065541;0.003008494465353;-0.022015655688702;-0.02491180598069
1;14;2;1;10;55;127.061149453823;125.316278550149;119.878261668322;128.663685700099;11.7190620655412;0;372.255689672294;-1.06737409074703;-1.08958094797176;-1.13685515759283;8.92775868917577;3.69314597815293;-12.6209046673287;0.011013429247784;0.037518719649897;0.026753722643397
1;14;2;1;13;55;126.104424031778;124.927010427011;123.283275074479;115.152514399206;9.50153525322741;0;374.314709533267;-1.0819437283635;-1.09952843943236;-1.1075215751588;3.99856256206554;0.46632174776564;-4.46488430983118;0.008625798789071;0.014213617547023;0.005706695718807
1;14;2;1;16;55;123.706315292949;125.842115690169;128.371613207547;148.587608242304;10.5113282025819;0;377.920044190665;-1.11783223891639;-1.1017984999417;-1.06905030658091;-6.80109831181728;-0.393697120158888;7.19479543197617;-0.009551298768622;-0.025467336660403;-0.015819090880216
1;14;2;2;10;55;122.981764150943;125.397909632572;129.657831181728;148.284444885799;10.2692949354518;0;378.037504965243;-1.12644887409446;-1.10847159046335;-1.06466963615677;-9.09221251241311;-1.84377606752731;10.9359885799404;-0.009103737078167;-0.030994275346212;-0.021741432465234
1;14;2;2;13;55;126.397829692155;125.526068520358;126.434513406157;153.209285998014;9.67530089374379;0;378.358411618669;-1.09490098753392;-1.10879823650137;-1.09567711377396;0.835077457795432;-1.78020605759682;0.94512859980139;0.007248342126101;0.000742612419337;-0.006291121228407
1;14;2;2;16;55;121.31656653426;126.71217775571;127.010547666336;153.425635551142;10.4209905660377;0;375.039291956306;-1.13248196915891;-1.084677772266;-1.07834846714447;-11.0895923535253;5.09724131082423;5.99235104270109;-0.02524471358534;-0.027394653527705;-0.002312721375494
1;14;2;3;10;55;125.700521847071;124.714547169811;124.275041211519;134.794412115194;9.81848857994042;0;374.690110228401;-1.08852715254323;-1.10499638746754;-1.10166350497428;2.41145531281033;-0.546468718967229;-1.8649865938431;0.008428314815435;0.007950797600208;-0.000259575056132
1;14;2;3;13;55;126.911641509434;126.79157795432;123.203082423039;110.218567030785;9.06007199602781;0;376.906301886792;-1.08638593751823;-1.0928090234389;-1.12136056018396;3.82862264150943;3.46843197616683;-7.29705461767627;0.003286437741277;0.017774891944926;0.014569962912822
1;14;2;3;16;55;122.321935451837;124.898815789474;128.815579443893;178.7922224429;10.7803733862959;0;376.036330685204;-1.12670071536094;-1.10456427438941;-1.06541507041911;-9.07052432969216;-1.33988331678252;10.4104076464747;-0.011681796459558;-0.030976124009762;-0.019313087800112
