cam;year;month;day;hour;min;r;g;b;h;s;v;tot;r_pc;g_pc;b_pc;r_ex;g_ex;b_ex;n_rg_d;n_rb_d;n_gb_d
1;18;1;5;10;55;122.987844587885;127.038956305859;122.883495531281;162.691803376365;12.9651092353525;0;372.910296425025;-1.11318578687336;-1.07817013481512;-1.10910681932818;-3.94676266137041;8.20657249255214;-4.25980983118173;-0.019108795734074;-0.002232048261661;0.016724983563478
1;18;1;5;13;55;124.618588877855;125.336102780536;126.99687040715;134.459709036743;10.685406653426;0;376.951562065541;-1.10876777066204;-1.10607869601905;-1.08415841497428;-3.09579543197617;-0.943253723932473;4.03904915590864;-0.001789153173765;-0.01247232786049;-0.010660146114976
1;18;1;5;16;55;126.096468718967;128.194590367428;130.025195630586;166.655198113208;10.2588778550149;0;384.316254716981;-1.1190230751094;-1.10241295626406;-1.07973278406121;-6.02684856007944;0.26751638530288;5.75933217477656;-0.008412276073801;-0.01968274170887;-0.01131471341971
1;18;1;6;10;55;122.881826216485;126.902931479643;124.622730387289;165.093834160874;12.0774215491559;0;374.407488083416;-1.11721369362155;-1.08525833802804;-1.09739833867425;-5.76200943396226;6.30130635551142;-0.539296921549156;-0.017084910779881;-0.010322049601264;0.006676006020578
1;18;1;6;13;55;124.993425024826;126.033655412115;128.952737835154;164.237034260179;10.4026673286991;0;379.979818272095;-1.1142137500633;-1.10974843070713;-1.07501526246653;-4.99954319761668;-1.87885203574975;6.87839523336644;-0.002740021443554;-0.019963132842351;-0.017251676895404
1;18;1;6;16;55;122.800453823237;128.301661370407;128.77298510427;162.911954816286;11.0673138033764;0;379.875100297915;-1.13547782664575;-1.08855004884598;-1.0782995375852;-11.4737388282026;5.02988381330685;6.44385501489573;-0.023402650853839;-0.028442084228242;-0.005097284926757
1;18;1;7;10;55;129.241199602781;126.347726415094;123.993397715988;161.179830188679;11.6398247269116;0;379.582323733863;-1.07490480905085;-1.10609242246484;-1.11785926712813;8.14127507447865;-0.53914448857994;-7.60213058589871;0.015614086919561;0.021748801822707;0.006169745489603
1;18;1;7;13;55;125.793349056604;125.824149950348;127.525455809335;139.713766137041;10.322817775571;0;379.142954816286;-1.10507016867181;-1.10832257818975;-1.08489821028401;-1.76290764647468;-1.6705049652433;3.43341261171797;0.001477880024155;-0.010554476051627;-0.01191274430116
1;18;1;7;16;55;106.378667328699;113.220635054618;114.976539225422;178.670374875869;12.3978882820258;0;334.575841608739;-1.15325122617582;-1.08542828070236;-1.06577185142184;-15.4398396226415;5.0860635551142;10.3537760675273;-0.03367545053298;-0.043429758753654;-0.009800825035015
1;18;1;8;10;55;126.006295928501;128.063487090367;119.603098808342;137.458753227408;12.2085168818272;0;373.67288182721;-1.08736302045066;-1.07254818140158;-1.14243057818691;4.34600595829196;10.5175794438928;-14.8635854021847;-0.007662386396459;0.027649662999219;0.03515081952884
1;18;1;8;13;55;126.888294935452;126.438427507448;122.357767130089;134.156510923535;9.83664995034757;0;375.684489572989;-1.08536856471923;-1.09221086065772;-1.12280927672985;4.98039523336644;3.63079294935452;-8.61118818272095;0.003387754342214;0.018710779435735;0.015289502936257
1;18;1;8;16;55;119.079609731877;127.348375868918;130.347693147964;184.8305;13.0797532274081;0;376.775678748759;-1.15923550098968;-1.08637309382218;-1.05603150606316;-19.5368495531281;5.26944885799404;14.2674006951341;-0.038168782768092;-0.052821969535471;-0.015157791649554
1;18;1;9;10;55;125.872930983118;127.89592999007;125.269168321748;149.022849553128;9.76557894736842;0;379.038029294935;-1.10511000164863;-1.08875720806614;-1.10658746458222;-1.41923634558093;4.64976067527309;-3.23052432969215;-0.008215301439825;0.000728219662857;0.008911227398774
1;18;1;9;13;55;124.106803376365;126.275423535253;126.83788530288;177.900717974181;9.89599900695134;0;377.220112214499;-1.11401320153616;-1.09729302056201;-1.0890865666773;-4.89970208540218;1.60615839126117;3.29354369414101;-0.008406556739868;-0.012472281972402;-0.004094934558464
1;18;1;9;16;55;118.57410774578;127.605155412115;130.159213505462;183.617943396226;13.8872298907646;0;376.338476663357;-1.16307514078519;-1.08437175037136;-1.0564495653696;-20.6161534260179;6.47698957298908;14.1391638530288;-0.040520958217185;-0.054056021639638;-0.013924378311649
1;18;1;10;10;55;120.999640019861;126.878336146971;130.041778550149;175.074724428997;11.6226663356504;0;377.919754716981;-1.14281914834406;-1.09523282384438;-1.06425579024332;-14.9208346573982;2.71525372393247;12.2055809334657;-0.023842593485211;-0.03922096357512;-0.015423773711198
1;18;1;10;13;55;125.107401191658;125.869485600794;125.49348857994;173.946083912612;10.9447964250248;0;376.470375372393;-1.10344497730102;-1.10008176183515;-1.09728546188022;-1.14817179741807;1.13808142999007;0.010090367428004;-0.001923837824642;-0.003174257948284;-0.001271553614861
1;18;1;10;16;55;123.358709533267;127.145749255214;128.013024329692;165.850381330685;11.5223182720953;0;378.517483118173;-1.12436359185521;-1.09587624369488;-1.08141964662553;-8.4413545183714;2.91976464746773;5.52158987090367;-0.014600490368664;-0.021652637163536;-0.007123322593654
1;18;1;11;10;55;125.480471201589;127.594102284012;124.612820754717;150.718152432969;10.3620193644489;0;377.687394240318;-1.103975393835;-1.08847301076483;-1.1083658453067;-1.24598063555114;5.09491261171797;-3.84893197616683;-0.007817360257282;0.002174203577068;0.00995979985461
1;18;1;11;13;55;125.456556603774;126.002481132075;124.536116683217;171.70311122145;10.6804319761668;0;375.995154419066;-1.09923464391271;-1.09723465943165;-1.1039673822394;0.37451539225422;2.01228897715988;-2.3868043694141;-0.00119388805391;0.00229806579209;0.003446271945487
1;18;1;11;16;55;125.238012909633;127.548501489573;127.264795431976;158.285361469712;9.82431876861966;0;380.051309831182;-1.1129207671347;-1.09471233160474;-1.09279357325992;-4.33727110228401;2.59419463753724;1.74307646474677;-0.009250925056447;-0.010188264967498;-0.000973803833896
1;18;1;12;10;55;123.868050645482;127.173156405164;121.428560079444;140.823458291956;11.060505958292;0;372.469767130089;-1.10181048088388;-1.07466214146526;-1.12202581475052;-0.865615193644489;9.04970208540219;-8.1840868917577;-0.014440004743833;0.010205875218821;0.02448353301703
1;18;1;12;13;55;122.008546176763;125.923461767627;131.369623138034;179.225304865938;11.1961454816286;0;379.301631082423;-1.13815908102975;-1.10659855388282;-1.057138858928;-13.2759925521351;-1.5312457795432;14.8072383316783;-0.015812912082896;-0.040438944688518;-0.024661260448321
1;18;1;12;16;55;125.783908142999;126.286065541212;126.721857000993;171.828246772592;8.33232323733863;0;378.791830685204;-1.10392648746182;-1.10000524327256;-1.09455482299913;-1.44010625620655;0.066365938430983;1.37374031777557;-0.002118665569469;-0.004812643452521;-0.002711490976824
1;18;1;13;10;55;131.997538232373;129.382854021847;120.82057795432;122.177644985104;12.425228897716;0;382.20097020854;-1.06513376714639;-1.08441883804265;-1.15340460764349;13.7916444885799;5.94759185700099;-19.7392363455809;0.009610135815734;0.044005188666276;0.034376339957963
1;18;1;13;13;55;127.491012413108;128.141972194638;123.508788480636;156.724792949355;9.89597616683217;0;379.141773088381;-1.09145834827669;-1.08804206976284;-1.12100227822315;3.3312641509434;5.28414349553128;-8.61540764647468;-0.001722848966851;0.014720103468661;0.0164033855882
1;18;1;13;16;55;123.247507944389;126.597411122145;127.809981132075;180.084883316783;9.24638728897716;0;377.65490019861;-1.12308897532089;-1.09437776022378;-1.08192991546866;-7.91237636544191;2.13733316782522;5.77504319761668;-0.014514500352199;-0.020691380401522;-0.0062193192948
1;18;1;14;10;55;125.992549155909;129.673304865938;125.658004468719;156.994793942403;10.6230943396226;0;381.323858490566;-1.11384484623488;-1.07994260697524;-1.10770335457363;-3.34621102284012;7.69605610724926;-4.34984508440914;-0.016954009186064;-0.00307061517203;0.013839899428696
1;18;1;14;13;55;127.842062562066;128.569969215492;129.094482621648;180.289189672294;12.8227720953327;0;385.506514399206;-1.1143238999693;-1.10319937900438;-1.08605585489986;-1.98032671300894;0.203393247269116;1.77693346573982;-0.005579079692524;-0.014101246985657;-0.008615736359251
1;18;1;14;16;55;122.461921052632;125.921608738828;129.946116683217;187.448199602781;9.56328947368421;0;378.329646474677;-1.1319875185166;-1.10213865302286;-1.06531425649505;-10.9438833167825;-0.564820258192651;11.5087035749752;-0.015268516849616;-0.033651938483657;-0.018487351612896
1;18;1;15;10;55;124.659849553128;127.854154915591;123.027353525323;149.106543694141;9.9644950347567;0;375.541357994042;-1.1047100043426;-1.07892652819445;-1.11683216145916;-1.5618093346574;8.02110675273088;-6.45929741807349;-0.012967108605202;0.006016716732093;0.018930059051851
1;18;1;15;13;55;124.699604270109;127.193098311817;123.144719463754;156.603780039722;10.0275585898709;0;375.03742204568;-1.10248559704127;-1.08399211788119;-1.11371996481837;-0.938609235352532;6.5418728897716;-5.60326365441907;-0.009379994145536;0.005556066083805;0.014867853972663
1;18;1;15;16;55;119.052053624628;126.488499503476;129.287232373386;181.003632571996;13.2323182720953;0;374.82778550149;-1.15507322070362;-1.08939075440658;-1.05887928098789;-17.6716246276068;4.63771300893744;13.0339116186693;-0.033741678868733;-0.048721426343423;-0.015290053777129
1;18;1;16;10;55;126.399004468719;124.730958291956;127.923751241311;169.856560575968;10.6320292949355;0;379.053714001986;-1.0981525922104;-1.11950144833475;-1.08108257295538;0.143299404170804;-4.86083912611718;4.71753972194638;0.010800968520409;-0.008659311606369;-0.019331652003981
1;18;1;16;13;55;125.8830367428;127.521862959285;121.16886693148;125.215033763654;11.656188182721;0;374.573766633565;-1.09003434140761;-1.08045591247503;-1.13000479111354;3.07534359483615;7.99182224428997;-11.0671658391261;-0.005304805493904;0.020243970988556;0.025383347573643
1;18;1;16;16;55;124.941476166832;127.285979642502;129.15799652433;175.169034260179;11.3875789473684;0;381.385452333664;-1.11873611146547;-1.10373853343125;-1.07883714163261;-6.56102383316783;0.472486593843098;6.08853723932473;-0.007801892479122;-0.020168154160844;-0.01240373687217
1;18;1;17;10;55;129.576965243297;132.733358490566;132.937830188679;124.705204568024;7.65259235352532;0;395.248153922542;-1.11073554546448;-1.08801814639835;-1.10024249017082;-6.51725819265144;2.95192154915591;3.56533664349553;-0.011358239102164;-0.005254408581112;0.006092271925996
1;18;1;17;13;55;124.695925024826;127.133255213505;128.105037239325;178.491766137041;9.17615789473684;0;379.934217477656;-1.11579638118083;-1.09773650690172;-1.08640196476402;-5.84644240317776;1.46554816285998;4.38089424031778;-0.00928954686503;-0.014857447648018;-0.005676844869008
1;18;1;17;16;55;123.896652929494;126.198217974181;126.104038728898;161.145079443893;10.4807015888779;0;376.198909632572;-1.11397353413597;-1.0950777915519;-1.08877382555981;-4.50895084409136;2.39574428997021;2.11320655412115;-0.010270924901588;-0.013354508097;-0.003255603032605
1;18;1;18;10;55;130.285320754717;126.83559632572;122.331863455809;136.564628103277;11.6630094339623;0;379.452780536246;-1.06671136214908;-1.10252878527465;-1.13216552173143;11.4031817279047;1.0540084409136;-12.4571901688183;0.017812854510128;0.032842705905788;0.015039394653697
1;18;1;18;13;55;127.179024826216;127.309588381331;123.591986097319;127.887967725919;9.27869662363456;0;378.080599304866;-1.08983412229907;-1.09270790125392;-1.11734449461623;3.45647517378352;3.84816583912612;-7.30464101290963;0.001396700728651;0.013760111171536;0.012343256297643
1;18;1;18;16;55;128.106401688183;127.422994041708;124.850883813307;154.408806355511;11.4161097318769;0;380.380279543198;-1.08911302332381;-1.09958195550637;-1.11257988497833;3.93892552135055;1.88870258192651;-5.82762810327706;0.005038849028693;0.011761941794268;0.006740520026279
1;18;1;19;10;55;121.811711519364;126.257686196624;130.145931976167;176.423787984111;11.1488038728898;0;378.215329692155;-1.13803535378921;-1.10078880998275;-1.06332330893801;-12.7801951340616;0.557728897715988;12.2224662363456;-0.018733822891142;-0.037339460450471;-0.018677027817991
1;18;1;19;13;55;123.692653922542;125.646789970209;127.616227904667;184.30537040715;10.8667189672294;0;376.955671797418;-1.11697001959359;-1.10351895003957;-1.08061361221282;-5.87771002979146;-0.015301886792453;5.89301191658391;-0.006859336751906;-0.018287620895315;-0.011447164484688
1;18;1;19;16;55;124.826799900695;127.142709036743;126.531830685204;157.46131876862;11.2829513406157;0;378.501339622642;-1.11213190769791;-1.09467510954163;-1.09245480420844;-4.02093992055611;2.92678748758689;1.09415243296922;-0.009609730729198;-0.010308735795325;-0.000890879988688
1;18;1;20;10;55;127.692949851043;126.041613704072;123.594745779543;145.690491062562;11.3624299900695;0;377.329309334657;-1.08193777859588;-1.10315165120088;-1.11552436089167;5.74954021847071;0.7955317775571;-6.54507199602781;0.010663351075083;0.017012991299425;0.006351039447089
1;18;1;20;13;55;126.734987586892;127.274252730884;123.704071996028;149.697425521351;10.5986861966236;0;377.713312313803;-1.09192886321648;-1.09351810951209;-1.11490809837076;2.4916504468719;4.10944587884806;-6.60109632571996;0.000723218018237;0.011493169585021;0.0107654947658
1;18;1;20;16;55;123.683321251241;126.807336643496;129.812751737835;178.601556603774;9.67137040714995;0;380.303409632572;-1.12506833422178;-1.10233447532508;-1.07237409489523;-9.25344587884806;0.118600297914598;9.13484558093347;-0.011414451579641;-0.026355980480763;-0.01495428107997
1;18;1;21;10;55;125.069354518371;127.316267626614;128.693920556107;190.332236842105;10.0277085402185;0;381.079542701092;-1.11789388017332;-1.09969527032259;-1.08279371688476;-5.87147914597815;0.869260178748759;5.00221896722939;-0.009106237840087;-0.017526267723751;-0.008421965184925
1;18;1;21;13;55;125.412359980139;126.959403177756;126.338591360477;176.725820754717;9.87414150943396;0;378.710354518371;-1.10702962569917;-1.09746443878588;-1.0957214005773;-2.47327457795432;2.16785501489573;0.30541956305859;-0.004797219477313;-0.005687561355046;-0.000897773607109
1;18;1;21;16;55;125.322294935452;127.281733862959;128.081905660377;182.504325223436;10.8599657398213;0;380.685934458788;-1.11404999730954;-1.09906439611743;-1.08463915386411;-4.71904965243297;1.15926713008937;3.5597825223436;-0.008185930856838;-0.015536256319821;-0.007489447479241
1;18;1;22;10;55;122.737953823237;125.349197120159;128.105630585899;161.152650446872;11.7037085402185;0;376.192781529295;-1.12370921597144;-1.10518043419085;-1.07131972651806;-7.97892005958292;-0.145190168818272;8.12411022840119;-0.009857363832953;-0.026802462974951;-0.016987551426545
1;18;1;22;13;55;126.112881330685;125.667544190665;125.666600297915;159.321543694141;11.5016256206554;0;377.447025819265;-1.09512354189189;-1.10511224390636;-1.09638505950801;0.891618172790467;-0.444393247269116;-0.447224925521351;0.004666734994993;0.000710895626567;-0.003881002446636
1;18;1;22;16;55;127.668393743793;126.002300397219;124.986719960278;145.824110228401;10.9921360476663;0;378.657414101291;-1.08501398132481;-1.10540028279212;-1.10562617178752;4.34776713008937;-0.650512909632572;-3.6972542204568;0.010313613185714;0.010718899245574;0.000514673720406
1;18;1;23;10;55;128.431220456802;126.983675273088;120.778771102284;127.054752730884;11.7563654419067;0;376.193666832175;-1.07275240928705;-1.08965125896726;-1.13818343570478;9.09999453823237;4.75735898709037;-13.8573535253227;0.008351403818406;0.033059705086926;0.024643072749254
1;18;1;23;13;55;126.836560079444;127.418831181728;123.8699816286;146.36895183714;10.2277502482622;0;378.125372889772;-1.09298651473223;-1.09185395198771;-1.1158958834533;2.38430734856008;4.13112065541212;-6.5154280039722;-0.000648136871005;0.01139426819273;0.012009761997826
1;18;1;23;16;55;123.110368917577;126.602490069513;128.495249255214;172.927800893744;10.3192631578947;0;378.208108242304;-1.12618033568363;-1.09790414619111;-1.07650780638866;-8.87700148957299;1.59936196623635;7.27763952333664;-0.014492247518404;-0.025070325027115;-0.010711968604084
1;18;1;24;10;55;122.370823733863;127.162211519364;122.49085203575;148.954739324727;11.5389359483615;0;372.023887288977;-1.11470922156484;-1.07477665296431;-1.11056600086621;-4.91141608738828;9.46274726911619;-4.55133118172791;-0.020648076535082;-0.002210414074839;0.018268342278927
1;18;1;24;13;55;126.448888282026;126.664804865938;125.423730883813;153.528497517378;10.0121603773585;0;378.537424031778;-1.09813561214019;-1.09834990031088;-1.10422437941698;0.809240814299901;1.45699056603774;-2.26623138033764;0.000103855854764;0.003030792704673;0.00291137242951
1;18;1;24;16;55;122.938426017875;125.622032770606;127.738295431976;183.036549652433;9.80643942403178;0;376.298754220457;-1.12191201253503;-1.09911148671953;-1.07820269970658;-7.48347616683218;0.567344091360477;6.9161320754717;-0.011863567831943;-0.022274122477124;-0.010494084821933
1;18;1;25;10;55;126.155490566038;126.655827706058;122.516152929494;144.595863952334;10.9380824230387;0;375.327471201589;-1.09036248154999;-1.09031544111015;-1.11959938328978;3.13900049652433;4.64001191658391;-7.77901241310824;-0.000181383785619;0.014660998529125;0.014784737485072
1;18;1;25;13;55;125.850757199603;126.708467725919;122.682059086395;148.469251241311;10.8025342601787;0;375.241284011917;-1.09299859250109;-1.08938779862682;-1.11813812084907;2.31098758689176;4.88411916583913;-7.19510675273088;-0.001913786447849;0.012519145997273;0.014380138831501
1;18;1;25;16;55;122.372316285998;126.594286494538;130.187237835154;179.220515888779;12.0214930486594;0;379.15384061569;-1.13676264294855;-1.10169419047888;-1.06357336230108;-12.0368917576961;0.629018867924528;11.4078728897716;-0.018156575348514;-0.037127718589174;-0.019179979304857
1;18;1;26;10;55;126.55569265144;123.88240714995;128.408874379345;185.298060575968;10.9932060575968;0;378.846974180735;-1.09656316155953;-1.125951330667;-1.07813012070083;0.820103773584906;-7.19975273088381;6.37964895729891;0.014923256815206;-0.009296576687996;-0.024073948128845
1;18;1;26;13;55;124.417102284012;126.446028798411;123.948597318769;153.689836643496;11.6849369414101;0;374.811728401192;-1.10310271989275;-1.09049458734055;-1.10488194810107;-1.56042154915591;4.52635799404171;-2.9659364448858;-0.0068082428465;0.001071157907611;0.007832254300469
1;18;1;26;16;55;123.381759682224;125.959986593843;129.515338629593;170.322331181728;11.8823818272095;0;378.85708490566;-1.12563739501886;-1.10730784074085;-1.06623353908752;-8.71180585898709;-0.977125124131082;9.68893098311817;-0.01027755220486;-0.030586030421345;-0.020527836907725
1;18;1;27;10;55;123.602906653426;126.563226911619;129.863079940417;173.732220953327;10.143091857001;0;380.029213505462;-1.125254547296;-1.10283196938755;-1.07264882247288;-9.22049354518371;-0.33953277060576;9.56002631578947;-0.011208485044307;-0.026245296259189;-0.015046531929805
1;18;1;27;13;55;124.622952830189;126.580998013903;125.587847567031;176.184523833168;10.3386285998014;0;376.791798411122;-1.10819983232748;-1.09536950050181;-1.09676124218216;-2.92293992055611;2.9511956305859;-0.028255710029792;-0.006527151967459;-0.005847319262692;0.000660631011303
1;18;1;27;16;55;118.779442899702;126.102857497517;131.96882571996;188.433720953327;14.0767889771599;0;376.85112611718;-1.1634742601778;-1.0982638237568;-1.03872501158633;-20.5127974180735;1.45744637537239;19.0553510427011;-0.035284764392248;-0.064624038482577;-0.03017372750366
1;18;1;28;10;55;127.750476166832;126.975627110228;122.076120158888;129.136140516385;9.83753972194638;0;376.802223435948;-1.08132304305127;-1.09173677459593;-1.1271867916525;6.44920506454816;4.12465789473684;-10.573862959285;0.005143047747584;0.022936500976513;0.017778843966863
1;18;1;28;13;55;127.699993545184;127.244160873883;125.25918123138;163.477848560079;9.57430387288977;0;380.203335650447;-1.09189785851027;-1.09945678388578;-1.10865543228953;2.89664498510427;1.52914697120159;-4.42579195630586;0.003759504837916;0.008342537501723;0.004581937803003
1;18;1;28;16;55;125.58511469712;125.701393247269;127.17301489573;182.811349056604;10.3821176762661;0;378.459522840119;-1.10475984991721;-1.10740461050812;-1.08656301272226;-1.70417874875869;-1.35534309831182;3.05952184707051;0.001048917930946;-0.009493529512256;-0.010546169717094
1;18;1;29;10;55;126.493590367428;128.645923038729;120.574879841112;107.467941906653;11.2139860973188;0;375.714393247269;-1.08830096241367;-1.07446707996196;-1.13928960855052;3.7663778550149;10.2233758689176;-13.9897537239325;-0.00710097523151;0.025543663864229;0.032566738213435
1;18;1;29;13;55;125.633956305859;124.919884806356;126.935816782522;181.73221102284;10.4734702085402;0;377.489657894737;-1.10107268082531;-1.1122953691434;-1.08694012513093;-0.587788977159881;-2.73000347567031;3.31779245283019;0.005502571049145;-0.007237431155373;-0.012709094591378
1;18;1;29;16;55;126.470884806356;126.243146971202;126.521506454816;163.149467725919;10.1850501489573;0;379.235538232373;-1.09839905976137;-1.10457084947051;-1.09480155879174;0.177116186693148;-0.50609731876862;0.328981132075472;0.002680536059657;-0.002128891162164;-0.004797621513513
1;18;1;30;10;55;125.790890268123;126.581194637537;124.371621648461;149.150781529295;10.7620799404171;0;376.743706554121;-1.0980294548958;-1.09525884978228;-1.10781865143252;0.628964250248262;2.99987735849057;-3.62884160873883;-0.001509038922307;0.004830734764971;0.006296784802008
1;18;1;30;13;55;126.563030784508;127.259291956306;124.789621648461;163.394967725919;10.1931395233366;0;378.611944389275;-1.09638451802598;-1.09471102076325;-1.10952683064857;1.07714796425025;3.1659314796425;-4.24307944389275;-0.000850137680442;0.006519692089988;0.007349446037567
1;18;1;30;16;55;125.966364945382;123.844648460775;126.405919563059;185.573431479642;11.7710640516385;0;376.216932969215;-1.09431720256155;-1.11794042487324;-1.08657243355323;1.68216186693148;-4.68298758689176;3.00082571996028;0.011949929541684;-0.004402081718483;-0.016258950418996
1;18;1;31;10;55;125.917617179742;125.003467229394;124.307076961271;150.668625124131;10.7424190665343;0;375.228161370407;-1.0924760398419;-1.10373001323998;-1.10321980527275;2.52469016881827;-0.217759682224429;-2.30693048659384;0.005686340525786;0.005216022752048;-0.000458193757604
1;18;1;31;13;55;123.308280536246;125.970370903674;124.558250744786;165.931670307845;10.5711410129096;0;373.836902184707;-1.11168251320392;-1.09091688260772;-1.09737064092575;-3.91206057596822;4.07421052631579;-0.162149950347567;-0.010554717124381;-0.007401859265424;0.003130992438217
1;18;1;31;16;55;125.194715491559;126.458677259186;127.748446375372;170.599387785501;11.9022358490566;0;379.401839126117;-1.11128307713391;-1.10371847755766;-1.08427664083039;-3.81769265143992;-0.02580734856008;3.8435;-0.004508934848832;-0.014006100210577;-0.009593771290184
1;18;2;1;10;55;124.691572989076;126.777175769613;126.02114101291;176.549194637537;10.9328073485601;0;377.489889771599;-1.10919962939331;-1.09604246371954;-1.09602583889681;-3.41517080436941;2.84163753723932;0.573533267130089;-0.006648272839131;-0.0066285698644;6.1262230251806E-06
1;18;2;1;13;55;126.918708043694;126.891882820258;123.28526266137;157.085976663357;9.94511420059583;0;377.095853525323;-1.08937113554409;-1.09305039210659;-1.11822442399196;3.66027060575968;3.57979493545184;-7.24006554121152;0.001819606769439;0.014374464785944;0.012524938486439
1;18;2;1;16;55;128.965232869911;126.908625620655;119.644864945382;133.093758192651;12.2439796425025;0;375.518723435948;-1.06615707799689;-1.08752461664729;-1.14683120550888;11.3769751737835;5.20715342601788;-16.5841285998014;0.010630907210038;0.040939676785306;0.030305681348384
1;18;2;2;10;55;125.113967229394;125.9907591857;127.426880337637;163.341805362463;9.71937388282026;0;378.531606752731;-1.10852501155612;-1.10422363918368;-1.08776189505712;-3.18970506454816;-0.559329195630586;3.74903426017875;-0.002159203223492;-0.010380285669532;-0.00821390516693
1;18;2;2;13;55;127.6722224429;125.971353525323;125.628367428004;173.723959781529;10.1586678252234;0;379.271943396226;-1.0889412838565;-1.10685642916754;-1.10479985598056;3.74472393247269;-1.35788282025819;-2.3868411122145;0.008924770597005;0.007892755722294;-0.001035374064867
1;18;2;2;16;55;121.882649950348;125.042855014896;128.628621648461;190.696326713009;12.0097646474677;0;375.554126613704;-1.13008768457052;-1.10449569624995;-1.06511810695045;-9.90617676266137;-0.425561569016882;10.3317383316783;-0.013805305889199;-0.033543475243971;-0.019901237790606
1;18;2;3;10;55;128.335764150943;128.003733862959;118.984207050645;102.593856504469;11.1445824230387;0;375.323705064548;-1.07004671542057;-1.0766791485546;-1.15381274079169;9.68358738828203;8.68749652432969;-18.3710839126117;0.003298042577114;0.042001286838155;0.038681150573885
1;18;2;3;13;55;125.547016385303;126.914311817279;126.435253227408;170.165676762661;9.6746688182721;0;378.89658142999;-1.10596918873081;-1.09831404956886;-1.09586427956566;-2.25553227408143;1.84635402184707;0.409178252234359;-0.003825744098907;-0.005060821790386;-0.001238819317822
1;18;2;3;16;55;123.329478649454;124.600628103277;128.394286991063;194.821034756703;9.5264230387289;0;376.324393743793;-1.11814583147464;-1.10899675306315;-1.07177352325082;-6.33595779543198;-2.52250943396226;8.85846722939424;-0.004890278432837;-0.023658264821035;-0.018800114879754
