cam;year;month;day;hour;min;r;g;b;h;s;v;tot;r_pc;g_pc;b_pc;r_ex;g_ex;b_ex;n_rg_d;n_rb_d;n_gb_d
1;17;1;4;13;55;130.60745531281;126.619568023833;121.327632075472;100.640250248262;13.0611891757696;0;378.554655412115;-1.05728327154587;-1.09592068368571;-1.14922893666052;13.2677105263158;1.30404865938431;-14.5717591857001;0.019153233077726;0.04622683886906;0.027113648146628
1;17;1;4;16;55;126.603223932473;128.349761668322;126.023445878848;110.162511916584;9.29803574975174;0;380.976431479642;-1.10219462640476;-1.08915504374768;-1.10965989516487;-1.16675968222443;4.07285352532274;-2.90609384309831;-0.00681643166729;0.003841207695201;0.010425937266878
1;17;1;5;10;55;124.350643992056;125.35065590864;126.685116683217;137.005647467726;9.22680089374379;0;376.386416583913;-1.10821432987395;-1.10132653983313;-1.0903169739279;-3.33448460774578;-0.334448857994042;3.66893346573982;-0.003990537338976;-0.009104345697804;-0.005482313610107
1;17;1;5;13;55;124.610785998014;126.610001986097;125.275113704072;121.387387785501;9.82845829195631;0;376.495901688183;-1.1107427041353;-1.09128466592079;-1.09914724832852;-2.66354369414101;3.33410427010924;-0.670560575968223;-0.010279234916021;-0.005979783924691;0.003977288833647
1;17;1;5;16;55;132.949388282026;124.819423038729;123.214315292949;170.786684707051;11.4704791459782;0;380.983126613704;-1.05016540182839;-1.11941897870874;-1.1303448247149;17.8650382323734;-6.52485749751738;-11.340180734856;0.034966497251564;0.040105381916477;0.005276360151056
1;17;1;6;10;55;125.774368421053;129.121461271102;129.869433962264;139.233021350546;9.8039816285998;0;384.765263654419;-1.12757896645522;-1.09412898976453;-1.08085463497251;-7.44215839126117;2.59912015888779;4.84303823237339;-0.016952946159147;-0.023220405693946;-0.006559469364815
1;17;1;6;13;55;129.257467229394;129.184641509434;123.175993048659;111.26102979146;11.6957994041708;0;381.618101787488;-1.09053329316714;-1.08396180507761;-1.12933904710398;6.15429990069513;5.9358227408143;-12.0901226415094;-0.003411667376237;0.019275078672265;0.022701191872109
1;17;1;6;16;55;128.910699602781;125.336351042701;126.317888282026;154.71432224429;7.78164101290963;0;380.564938927507;-1.08258568768817;-1.11309219512061;-1.10292678548846;6.16715988083416;-4.55588579940417;-1.61127408142999;0.015183562249031;0.01006754509641;-0.005144785651131
1;17;1;7;10;55;125.248401191658;126.553653922542;128.071380337637;129.121623634558;6.66172492552135;0;379.873435451837;-1.11134107158304;-1.10109689225309;-1.08629207332547;-4.12823187686197;-0.212473684210526;4.34070556107249;-0.005352556982116;-0.012638571241355;-0.007400896786992
1;17;1;7;13;55;124.511249255214;125.200360476663;126.779905660377;161.021195630586;7.52678202581927;0;376.491515392254;-1.10827352772914;-1.10322187832318;-1.08699595716084;-2.9577676266137;-0.890433962264151;3.84820158887785;-0.002771346872825;-0.010800351676749;-0.008152754450745
1;17;1;7;16;55;123.396267626614;127.659521350546;127.075423038729;135.102351539225;8.62021996027805;0;378.131212015889;-1.12298268389437;-1.08652910395338;-1.0889103974824;-7.94240913604767;4.84735203574975;3.09505710029791;-0.018881310072159;-0.017384512012518;0.00131681667681
1;17;1;8;10;55;129.892930983118;132.279199602781;127.913645978153;61.803357000993;6.21563654419067;0;390.085776564052;-1.09505552079333;-1.07778869416752;-1.12572582235057;-0.40698361469712;6.75182224428997;-6.34483862959285;-0.008644715427878;0.015317963528353;0.02394669420405
1;17;1;8;13;55;132.631176266137;128.451823733863;119.505390764647;80.3225148957299;14.9670074478649;0;380.588390764647;-1.04633747026533;-1.08527736919457;-1.17387096237963;17.3051380337637;4.76708043694141;-22.0722184707051;0.019270184829467;0.063478478285542;0.044272715344615
1;17;1;8;16;55;120.637565541212;126.810461271102;128.468863952334;158.276122641509;11.7299995034757;0;375.916890764647;-1.14415166299897;-1.08824623203456;-1.06855885133152;-14.0041941410129;4.51449304865938;9.48970109235353;-0.031618592996386;-0.039486888890377;-0.009601753901523
1;17;1;9;10;55;124.595540714995;126.333194637537;120.320226911619;98.3697378351539;11.0830630585899;0;371.248962264151;-1.09251718168576;-1.07742085133886;-1.12987334527516;2.53765988083416;7.75062164846078;-10.2882815292949;-0.00918528275312;0.018260956021963;0.02658826358144
1;17;1;9;13;55;125.436359980139;126.603446375372;120.886475670308;101.124705064548;10.3917532274081;0;372.926282025819;-1.09113084046437;-1.08071332183708;-1.12863626211539;3.38279791459782;6.88405710029791;-10.2668550148957;-0.005842312369079;0.018874781897689;0.024348409132625
1;17;1;9;16;55;117.958533763654;126.726082919563;132.864819265144;186.603179741807;14.7253232373386;0;377.549435948361;-1.17597700533904;-1.09351861588746;-1.03415989989833;-23.6738346573982;2.62881281032771;21.0450218470705;-0.04408806048172;-0.07229864954608;-0.029576549929393
1;17;1;10;10;55;131.352022343595;132.50379245283;129.127777060576;75.5505278053625;8.26562859980139;0;392.983591857001;-1.08740958958261;-1.08464382601955;-1.12836215708011;1.07247517378352;4.52778550148957;-5.60026067527309;-0.00138640913345;0.020352629642798;0.021798729121807
1;17;1;10;12;25;130.760667328699;132.764748758689;128.029275074479;118.98064448858;9.18353922542205;0;391.554691161867;-1.08890403345538;-1.07872680497681;-1.1328823801743;0.727310824230387;6.7395551142006;-7.46686593843098;-0.005086555932687;0.021868100061165;0.027001061063862
1;17;1;10;15;25;123.093806355511;127.474536246276;128.754571499503;144.148391757696;11.3090143992056;0;379.322914101291;-1.12356609999824;-1.08932396526369;-1.08887932503924;-10.0414950347567;3.10069463753724;6.94080039721946;-0.018794093482715;-0.018173828228534;-0.000121200357934
1;17;1;11;10;55;130.643384309831;128.010415590864;119.222077457795;92.6437437934459;13.475637040715;0;377.875877358491;-1.05731474372116;-1.0821554449045;-1.16460013433773;14.054275571003;6.15536941410129;-20.2096449851043;0.012192495479941;0.053690999040228;0.041549214401642
1;17;1;11;13;55;127.789260675273;123.950472691162;126.341836643496;169.312296425025;10.7903579940417;0;378.08157000993;-1.08478829426226;-1.1219045358871;-1.0924391983159;5.28621201588878;-6.23015193644489;0.943939920556107;0.019068430991386;0.004158627455887;-0.014841954163619
1;17;1;11;16;55;121.010423038729;129.372736345581;131.489490566038;167.35836693148;13.261494041708;0;381.872649950348;-1.15932421708192;-1.08379442854167;-1.05857436433607;-18.8413808341609;6.24555908639523;12.5958217477656;-0.039577091300842;-0.051097834700065;-0.012129945084349
1;17;1;12;10;55;124.811623634558;126.633003972195;122.966765143992;125.257809334657;10.7697040714995;0;374.411392750745;-1.10016163543368;-1.08479385040696;-1.1118776669481;0.023478152929494;5.48761916583913;-5.51109731876862;-0.008404091627921;0.006565390909718;0.01467208323842
1;17;1;12;13;55;124.694116186693;126.863165839126;125.873717974181;122.470721449851;9.56707000993049;0;377.431;-1.11151292684028;-1.09331518444104;-1.09540817368248;-3.34865143992056;3.15849751737835;0.190153922542205;-0.009294209722282;-0.008024397347917;0.001153353807275
1;17;1;12;16;55;124.679867428004;127.740907646475;129.417823733863;160.475312313803;10.9256861966236;0;381.838598808342;-1.12604941246816;-1.0982619519097;-1.07663013915789;-7.79899652432969;1.38412413108242;6.41487239324727;-0.014319254318562;-0.0248066421714;-0.010671474380142
1;17;1;13;10;55;122.077750248262;123.587785998014;125.383220953327;125.626968222443;10.0284741807349;0;371.048757199603;-1.11467175302549;-1.10196150953472;-1.08000553904629;-4.81550645481629;-0.285399205561072;5.10090566037736;-0.008148293325694;-0.019072016636418;-0.011891084372301
1;17;1;13;13;55;124.859187686197;127.060256206554;124.438269612711;97.0950089374379;8.35824875868918;0;376.357713505462;-1.10681046288653;-1.08792890269068;-1.10530718525268;-1.7801504468719;4.8230551142006;-3.0429046673287;-0.009476862096133;-0.000675941198341;0.008764233335502
1;17;1;13;16;55;123.931040714995;128.884572989076;134.385313306852;159.041669811321;8.94007447864945;0;387.200927010924;-1.13954947852544;-1.09972625214256;-1.05399464862137;-15.4078048659384;-0.547208043694141;15.9550129096326;-0.024829954520381;-0.045661051451557;-0.02246641919073
1;17;1;14;10;55;130.974465739821;131.130672790467;134.948339622642;110.748396226415;4.6055233366435;0;397.053478152929;-1.10570192899953;-1.10490052302939;-1.08684535119796;-4.13008093346574;-3.6614597815293;7.79154071499504;-0.000400808622019;-0.009430588531771;-0.009030566133198
1;17;1;14;13;55;133.603998510427;132.141497517378;128.887794438928;121.289257199603;9.00313257199603;0;394.633290466733;-1.07408645728966;-1.09249380510957;-1.13380203760157;6.17870506454816;1.79120208540218;-7.96990714995035;0.009194760430271;0.029716092882243;0.020606593346069
1;17;1;14;16;55;132.238373386296;131.984547169811;130.351042701092;122.848484607746;9.22571797418074;0;394.5739632572;-1.08235354161399;-1.09517714519338;-1.12218577176436;2.14115690168818;1.37967825223436;-3.52083515392254;0.006406125659557;0.019836181405586;0.013481631918932
1;17;1;15;10;55;130.633037239325;131.992085898709;130.255588877855;136.801352532274;7.1808093346574;0;392.880712015889;-1.09410210227986;-1.08861208763513;-1.11606600494318;-0.981600297914598;3.09554568023833;-2.11394538232373;-0.002781812673017;0.010892056780856;0.013710437917126
1;17;1;15;13;55;136.386698609732;130.374064548163;126.718646474677;96.1202914597815;10.8456812313803;0;393.479409632572;-1.0476613069124;-1.10408857929755;-1.1505641887055;15.6806861966236;-2.35721598808342;-13.3234702085402;0.028180445324124;0.051213715687347;0.023188876741433
1;17;1;15;16;55;130.51385551142;127.256428500497;130.526479642503;158.977604270109;10.2388728897716;0;388.296763654419;-1.08065843891764;-1.1172198837554;-1.10128165936138;3.24480287984111;-6.52747815292949;3.28267527308838;0.018587299428376;0.010031287682602;-0.008530476966809
1;17;1;16;10;55;129.271772591857;129.348440913605;128.934717974181;7.22615491559086;0.661366434955313;0;387.554931479642;-1.09737846461771;-1.09691069620406;-1.10186724672262;0.2603862959285;0.490391261171798;-0.750777557100298;-0.000233969359819;0.002238454998346;0.002474135906233
1;17;1;16;13;55;130.79387388282;130.869397715988;128.933396722939;116.53360774578;5.97096027805362;0;390.596668321748;-1.0932190442618;-1.09292303523326;-1.11181306099793;1.78495332671301;2.01152482621648;-3.79647815292949;-0.000158530740011;0.009250969272849;0.009441578201155
1;17;1;16;16;55;135.936005461768;130.316868917577;126.116875372393;35.1589384309831;7.69856653426018;0;392.369749751738;-1.05510950111247;-1.10311436337708;-1.14031771295611;15.438266633565;-1.41914299900695;-14.0191236345581;0.023983595257291;0.042537903625479;0.018594460064712
1;17;1;17;10;55;133.337895729891;132.840821747766;130.214260675273;106.519026812314;7.88116583912612;0;396.39297815293;-1.08484438649031;-1.0920721677426;-1.12302124156051;3.6207090367428;2.12948709036743;-5.75019612711023;0.003607613944177;0.018970782010552;0.015435708064775
1;17;1;17;13;55;128.77944836147;131.451093843098;135.045523833168;174.672132571996;6.75659285004965;0;395.276066037736;-1.1155224470629;-1.0999823891629;-1.08228488898739;-8.93772095332671;-0.922784508440913;9.86050546176763;-0.00776780389047;-0.016615632255908;-0.008850554739383
1;17;1;17;16;55;128.25159285005;131.025669811321;134.776471201589;177.659450347567;7.77457547169811;0;394.053733862959;-1.1145445224664;-1.10166621593756;-1.08205777043323;-9.29895531281033;-0.976724428997021;10.2756797418073;-0.006439982786776;-0.016245964151096;-0.00980478619566
1;17;1;18;10;55;130.279175769613;131.29204816286;129.797750744787;128.175539225422;9.12624826216485;0;391.368974677259;-1.09475094802035;-1.09061185327594;-1.11546597783739;-0.531447368421053;2.50716981132075;-1.9757224428997;-0.00207075566218;0.010258366407363;0.012387660257479
1;17;1;18;13;55;131.531263157895;132.344286991063;130.534517378352;111.415848063555;10.1123182720953;0;394.410067527309;-1.09819073638254;-1.09059885607882;-1.11306538390181;0.183721946375372;2.62279344587885;-2.80651539225422;-0.003794390885095;0.007344913693104;0.011190432221878
1;17;1;18;16;55;133.554164846077;131.068283018868;131.579534756703;145.340197616683;6.86777060575968;0;396.201982621648;-1.07809929077961;-1.1067336958074;-1.11391272316833;4.46051191658391;-2.99713356504469;-1.46337835153923;0.014300066021825;0.017826079706973;0.003578579567042
1;17;1;19;10;55;128.078197120159;133.032523833168;130.171593843098;131.860558589871;10.2774235352532;0;391.282314796425;-1.11235166640573;-1.07603675321723;-1.11330574098315;-7.04772343594836;7.81525670307845;-0.767533267130089;-0.018189081205736;0.000370305818264;0.018594246042043
1;17;1;19;13;55;129.337877855015;131.743542204568;130.932083912612;114.548881330685;10.1725660377359;0;392.013503972195;-1.1086153700011;-1.08838402751175;-1.10503441055594;-3.99987040714995;3.21712264150943;0.782747765640516;-0.010131183093606;-0.001820872175294;0.008343228597244
1;17;1;19;16;55;128.988914101291;130.573940913605;133.523397715988;155.661200099305;8.5355;0;393.086252730884;-1.10571054880632;-1.1020664856273;-1.09120730269184;-6.11951042701092;-1.36442999006951;7.48394041708044;-0.00192088225882;-0.007340840669485;-0.005438577499927
1;17;1;20;10;55;127.003180238332;132.154845084409;133.361071996028;152.415766137041;10.6720700099305;0;392.519097318769;-1.12547520021814;-1.08634338931234;-1.08998011929801;-11.5095566037736;3.94543793445879;7.5641186693148;-0.019598221894781;-0.01774681952277;0.001797726480008
1;17;1;20;13;55;126.724471698113;129.940260178749;133.100375868918;144.609485600794;10.666861469712;0;389.765107745779;-1.12437623336307;-1.09696754554802;-1.08143149465851;-9.59169265143992;0.055672790466733;9.53601986097319;-0.013793371955533;-0.021359053056724;-0.007655109631749
1;17;1;20;16;55;130.901153426018;131.202846077458;131.21001142006;125.745808341609;8.92608341608739;0;393.314010923535;-1.08954092221449;-1.09786139452485;-1.11212206991688;-0.610550645481629;0.294527308838133;0.316023336643495;0.004050288751948;0.011144888940174;0.007122996301014
1;17;1;21;10;55;127.128939920556;131.647961767627;133.396616186693;152.20117428004;10.7164473684211;0;392.173517874876;-1.12277092510899;-1.08958401439813;-1.08943512064374;-10.7866981132075;2.77036742800397;8.01633068520358;-0.016617623605527;-0.016661126219791;-9.00945951053882E-05
1;17;1;21;13;55;126.583156901688;130.174729890765;133.614890268123;148.577814796425;10.9746251241311;0;390.372777060576;-1.12665567606716;-1.09643483835154;-1.07994098128483;-10.6233063555114;0.151412611717974;10.4718937437934;-0.015227454701373;-0.023249123216358;-0.008124280266171
1;17;1;21;16;55;131.406262164846;131.730534260179;131.284109731877;119.521422542205;8.65382025819265;0;394.420906156902;-1.08901195278691;-1.09631276943316;-1.11410132707383;-0.202119662363456;0.770696623634558;-0.568576961271102;0.003562048546792;0.012424727468669;0.008895244136507
1;17;1;22;10;55;128.435891261172;132.840005958292;130.157295431976;132.713840119166;10.5402527308838;0;391.43319265144;-1.10847339014608;-1.07756883134208;-1.11584232694674;-6.12551886792453;7.08682522343595;-0.96130635551142;-0.015549346754516;0.003516481972138;0.019109600959509
1;17;1;22;13;55;122.465705561073;130.637820258193;133.849558093347;157.215803376365;13.0859389275074;0;386.953083912612;-1.15285875647889;-1.08202590670509;-1.06977309689873;-19.5559672293942;4.96037686196624;14.595590367428;-0.035677009667114;-0.041368814475325;-0.005936205955736
1;17;1;22;16;55;133.228161370407;131.412358490566;129.568949851043;106.701943396226;9.71711668321748;0;394.209469712016;-1.07207863238413;-1.09835569534634;-1.13031847182371;5.47501439920556;0.027605759682225;-5.50262015888779;0.013114738660478;0.028971344917041;0.01597265396112
1;17;1;23;10;55;129.404361469712;133.774979642502;127.143628599801;113.746356007944;11.6135258192651;0;390.322969712016;-1.09635904254988;-1.06730879567146;-1.13994045175895;-2.10988530287984;11.0019692154916;-8.89208391261172;-0.014538450366864;0.021534106557796;0.03618407610226
1;17;1;23;13;55;129.590140019861;131.37533366435;129.649124627607;115.017331678252;10.0764324726912;0;390.614598311817;-1.09869464320147;-1.08691109433431;-1.11675432216656;-1.84417825223436;3.51140268123138;-1.66722442899702;-0.005909531466359;0.008955335431305;0.014980264203341
1;17;1;23;16;55;131.81866633565;130.299170804369;132.270452830189;136.538635551142;8.58584260178749;0;394.388289970209;-1.08569931423261;-1.10840683811004;-1.10520548188376;1.0677090367428;-3.4907775571003;2.4230685203575;0.011279026923449;0.009646801021571;-0.00160629443948
1;17;1;24;10;55;134.003865441907;133.928064548163;128.55135203575;82.0348540218471;6.72904220456802;0;396.483282025819;-1.07779838713724;-1.08377609676544;-1.13682526238255;5.5283142999007;5.30091161866932;-10.82922591857;0.002986113456267;0.02945684689321;0.02649963617018
1;17;1;24;13;55;136.698103773585;132.502644985104;126.1340183714;53.0631479642503;9.94870456802383;0;395.334767130089;-1.05054082840941;-1.09283540114583;-1.15828707881056;14.7595441906653;2.17316782522344;-16.9327120158888;0.021125046969722;0.053652612641434;0.032672507204854
1;17;1;24;16;55;130.14792999007;129.109548659384;127.294734359484;133.076365441907;9.20285402184707;0;386.552213008937;-1.07605319138198;-1.09597106472777;-1.12730137472317;3.8915769612711;0.776432969215491;-4.66800993048659;0.009492280551044;0.025254827975876;0.015867159003774
1;17;1;25;10;55;134.68701489573;132.979370903674;126.602731876862;56.7008714001986;9.32937686196624;0;394.269117676266;-1.06261536756502;-1.08559179848851;-1.15285415763574;9.79192701092354;4.6689950347567;-14.4609220456802;0.01147765188547;0.044942911033222;0.033577273629331
1;17;1;25;13;55;135.838037735849;133.310937934459;123.939657398213;60.3595258192651;11.5383867924528;0;393.08863306852;-1.05001963008654;-1.08047807573438;-1.17287900022798;14.4254801390268;6.84418073485601;-21.2696608738828;0.015212106494012;0.061117984522782;0.046099982790782
1;17;1;25;16;55;127.675312313803;127.848286991063;130.751500993049;158.692234856008;9.60985253227408;0;386.275100297915;-1.09660674879393;-1.10675380666297;-1.09573124298898;-3.24916335650447;-2.73023932472691;5.97940268123138;0.004545567010882;-0.000925811512329;-0.005564716308782
1;17;1;26;10;55;134.715306852036;132.741783515392;125.797275571003;74.2603480635551;12.0711281032771;0;393.254365938431;-1.05982810417031;-1.08344273283632;-1.16204753036655;10.8915546176763;4.97098460774578;-15.862539225422;0.011766211459977;0.050628528269459;0.039149140887226
1;17;1;26;13;55;127.821073982125;130.577027308838;131.109349553128;135.947116683217;10.3679374379345;0;389.507450844091;-1.11003854335404;-1.09008211874396;-1.10202791759344;-6.04422889771599;2.22363108242304;3.82059781529295;-0.01001393015722;-0.003974075129304;0.006074421728955
1;17;1;26;16;55;128.262436444886;131.027711519364;133.141932969216;132.864825223436;10.7057835153923;0;392.432080933466;-1.10701056478183;-1.09726490092005;-1.09638968441668;-7.64477159880834;0.651053624627607;6.99371797418073;-0.004922761746313;-0.005353688797813;-0.000448922735745
1;17;1;27;10;55;132.311357994042;132.290475670308;130.245651936445;122.256451340616;8.68375670307845;0;394.847485600794;-1.08205954836632;-1.09241458885792;-1.12502498322159;2.08658838133069;2.0239414101291;-4.11052979145978;0.005172511589109;0.021394199136779;0.016276661334817
1;17;1;27;13;55;133.589565541212;132.48596673287;128.895233366435;111.579917080437;9.27232323733863;0;394.970765640516;-1.07165075901158;-1.09161268558396;-1.1371387442113;5.79793098311817;2.48713455809335;-8.28506554121152;0.009970716918215;0.032605899634808;0.022725576701715
1;17;1;27;16;55;132.080869910626;130.176670307845;129.254268619662;132.031341112215;9.58303624627607;0;391.511808838133;-1.07418747320323;-1.10127994609038;-1.12468043799424;4.73080089374379;-0.981797914597815;-3.74900297914598;0.013441863461972;0.025041021008127;0.011685701242576
1;17;1;28;10;55;135.504024826216;133.133961271102;124.370646474677;59.234820754717;11.0903232373386;0;393.008632571996;-1.05301162851571;-1.08031548190116;-1.16972836795671;13.5034419066534;6.39325124131082;-19.8966931479643;0.013635454121361;0.058080772535888;0.044617264864457
1;17;1;28;13;55;135.169499503476;132.494620655412;127.763957795432;98.7271062562066;9.96331578947368;0;395.42807795432;-1.06129695051345;-1.09267916682207;-1.14733443322074;10.0804205561073;2.05578401191658;-12.1362045680238;0.015676199982239;0.042831021193948;0.027276746635039
1;17;1;28;16;55;131.0122040715;130.800494041708;128.806014399206;116.668721946375;11.197406653426;0;390.618712512413;-1.08051499463369;-1.09328603041994;-1.12719824964183;2.4178997020854;1.78276961271102;-4.20066931479643;0.006154803210602;0.023061405089149;0.016955458096755
1;17;1;29;10;55;134.854871896723;132.345499503476;127.044891261172;94.4290645481629;11.8823138033764;0;394.24526266137;-1.06121848998582;-1.08964606706624;-1.15169091612638;10.3193530287984;2.7912358490566;-13.110588877855;0.014200578824602;0.045018731111086;0.030946720807955
1;17;1;29;13;55;134.670286991063;129.092561569017;123.105075471698;85.4105585898709;13.1336305858987;0;386.867924031778;-1.04885754059102;-1.0973405607363;-1.15719153635598;17.1429369414101;0.409760675273088;-17.5526976166832;0.024178334718102;0.053905869124266;0.029867250564974
1;17;1;29;16;55;129.714115193644;127.716645978153;121.273059086395;96.9407328699106;9.88664895729891;0;378.703820258193;-1.06722305137513;-1.08635653728005;-1.14516976796689;10.4385253227408;4.44611767626614;-14.884642999007;0.009697264992917;0.039725278997241;0.030253635967255
1;17;1;30;10;55;127.195465243297;126.530023336644;126.805454319762;127.791651439921;7.35396425024826;0;380.530942899702;-1.09768297657823;-1.10522619592701;-1.09614299768624;1.05545283018868;-0.940872889771599;-0.11457994041708;0.003757329799898;-0.000746922757243;-0.004506953077784
1;17;1;30;13;55;127.553489076465;127.76609285005;124.603052631579;158.35135551142;10.8440114200596;0;379.922634558093;-1.09369231062481;-1.09508789534283;-1.11276399786377;2.73783267130089;3.37564399205561;-6.1134766633565;0.000634460494234;0.009736473994991;0.009042614654902
1;17;1;30;16;55;127.050893247269;126.434464250248;124.991288480636;121.327247269116;9.41043843098312;0;378.476645978153;-1.09189462464996;-1.0993335875265;-1.10474847318578;2.67603376365442;0.826746772591857;-3.50278053624628;0.003752246454952;0.006951499149062;0.003126237619491
1;17;1;31;10;55;123.101973187686;126.762817775571;128.04905958292;142.670544190665;9.50009334657398;0;377.913850546177;-1.12376155298984;-1.09389626165823;-1.08236787110404;-8.60793098311817;2.37460278053625;6.23332820258193;-0.015037932986926;-0.020549514492204;-0.005594722245834
1;17;1;31;13;55;127.233595332671;126.439895233366;124.571819761668;161.328547666336;11.4086464746773;0;378.245310327706;-1.08965614793434;-1.0996333150491;-1.10964615068864;3.45547567030784;1.07437537239325;-4.52985104270109;0.004737712057593;0.010854026165378;0.006117897114158
1;17;1;31;16;55;123.933124131082;128.833964746773;130.922131578947;143.770848063555;10.976948857994;0;383.689220456802;-1.13705355930372;-1.09428785526313;-1.06991629869253;-11.8898480635551;2.81267378351539;9.07717428003972;-0.02191544038232;-0.033487253491305;-0.011794914693372
1;17;2;1;10;55;127.561141509434;126.473924528302;125.13903326713;143.201495531281;9.23673535253228;0;379.174099304866;-1.08935528550196;-1.10090598626892;-1.10979415551049;3.50932522343595;0.247674280039722;-3.75699950347567;0.005762963597849;0.010405913542412;0.004677480597232
1;17;2;1;13;55;126.193835650447;125.92194041708;127.886424528302;179.92154816286;10.1806395233366;0;380.002200595829;-1.10484070304438;-1.10911102327615;-1.08662122773552;-1.42069364448858;-2.23637934458788;3.65707298907646;0.002169628311697;-0.008985023492993;-0.011152868367703
1;17;2;1;16;55;122.397595332671;126.411165342602;131.704712015889;180.66719265144;12.0156886792453;0;380.513472691162;-1.14190150886621;-1.10599625204499;-1.05301088194311;-13.320686693148;-1.2799766633565;14.6006633565045;-0.01853053925268;-0.044805283112385;-0.026517186604112
1;17;2;2;10;55;129.049007447865;129.145525322741;127.445930486594;130.883923038729;8.50832671300894;0;385.6404632572;-1.09822669644388;-1.09744490130248;-1.10454773660583;1.50655908639523;1.79611271102284;-3.30267179741807;-0.000394893756081;0.003143524079389;0.003539235591799
1;17;2;2;13;55;124.951988083416;127.742350049652;129.160435451837;177.02582571996;10.3336554121152;0;381.854773584906;-1.12361814771319;-1.0983030401891;-1.07905822769604;-6.9988093346574;1.37227656405164;5.62653277060576;-0.01270440685857;-0.022276301200445;-0.009633165491403
1;17;2;2;16;55;128.600600297915;124.615805858987;127.972725422046;193.456720953327;8.41804766633565;0;381.189131578947;-1.08684197663886;-1.12261400832036;-1.08903115951009;4.61266931479643;-7.3417140019861;2.72904468718967;0.018293713583815;0.001113688455259;-0.017093748713234
1;17;2;3;10;55;127.361934955313;126.823905660377;126.843758192651;148.440349553128;9.18171946375372;0;381.029598808342;-1.09786264481881;-1.10535059999471;-1.0974646714787;1.05620605759682;-0.557881827209533;-0.498324230387289;0.003713597465421;-0.000197347783608;-0.003931406596242
1;17;2;3;13;55;129.724418073486;129.324805362463;126.292797418073;152.94045183714;10.0352423038729;0;385.342020854022;-1.09384354201688;-1.09561156071238;-1.1120734081648;3.83123336643496;2.63239523336643;-6.46362859980139;0.00088244031061;0.00905574409083;0.008168349772897
1;17;2;3;16;55;123.7174816286;125.950648957299;126.266103773585;149.976031281033;8.54370307845085;0;375.934234359484;-1.11589082868715;-1.09534041303509;-1.08753038469984;-4.78178947368421;1.91771251241311;2.8640769612711;-0.010509976482294;-0.014383299310754;-0.003955702930891
